플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
중고나라,16b4054b666ed5cd847f479429893698c661e21c09e1f09d615cd9a513c18ea8,390000,https://web.joongna.com/product/221383436,아이폰 14,아이폰 14 블루 256GB,256,서울특별시,,신대방제1동,Blue Titanium,2025-11-02
중고나라,c1eb60691ba080fe45b125629690d8e698899d57c2f42fc161bc6d5ec95530cc,365000,https://web.joongna.com/product/221399083,아이폰 14,최저가 아이폰 14 옐로우 128GB,128,서울특별시,,종로1.2.3.4가동,Yellow,2025-11-02
