플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
중고나라,9026edf0c140503b6194f9b1c702936ac38fad2e0cc7182b39852674b6486feb,650000,https://web.joongna.com/product/221024159,아이폰 14 프로,아이폰 14프로 512 (미국판),512,서울특별시,,방화제1동,,2025-10-23
중고나라,3ec489a12a8dba29ab85cb3effdb065d29becb329dcc277087f07b1377bb2fac,720000,https://web.joongna.com/product/221014402,아이폰 14 프로,아이폰 iPhone 14 PRO 프로 128 100%,128,서울특별시,,행당제1동,Black Titanium,2025-10-23
