플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
중고나라,5c92baaceec1df14601cd9998037ddb2f875317140806a14558386a9f10467dc,1300000,https://web.joongna.com/product/221002674,아이폰 16,미국직구 아이폰16 512GB(배터리 성능 100%),512,서울특별시,,후암동,White Titanium,2025-10-22
중고나라,da96c4375fb50b84b9d36af3e3a2574b1deec8726666e9350586693296d202c0,1020000,https://web.joongna.com/product/220993931,아이폰 16,미개봉 아이폰 16 128g 팔아요,128,서울특별시,,사당제1동,,2025-10-22
