플랫폼,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
번개장터,357803481,880000,https://m.bunjang.co.kr/product/357803481,아이폰 15 프로,아이폰 15 pro 프로 화이트 128,128GB,서울특별시,구로구,오류제1동,화이트,2025-10-26
