플랫폼,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
번개장터,356956232,650000,https://m.bunjang.co.kr/product/356956232,아이폰 14 프로,아이폰 14Pro 256GB 스페이스 블랙 A급,256GB,서울특별시,중랑구,망우본동,블랙,2025-10-27
