플랫폼,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
번개장터,364823741,882000,https://m.bunjang.co.kr/product/364823741,아이폰 16,아이폰16 화이트 256GB 배터리91% 상태좋은 중고88만2천팝니다,256GB,서울특별시,강서구,발산제1동,화이트,2025-10-24
