플랫폼,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
번개장터,364021756,500000,https://m.bunjang.co.kr/product/364021756,아이폰 14 프로,아이폰 14pro (128기가),128GB,서울특별시,도봉구,창제2동,,2025-10-21
번개장터,364082028,540000,https://m.bunjang.co.kr/product/364082028,아이폰 14 프로,아이폰 14pro 딥퍼플 256G,256GB,서울특별시,서대문구,홍은제1동,퍼플,2025-10-21
번개장터,364019068,550000,https://m.bunjang.co.kr/product/364019068,아이폰 14 프로,아이폰 14 프로 스페이스블랙 128gb 78%,128GB,서울특별시,강남구,도곡1동,블랙,2025-10-21
번개장터,359462420,780000,https://m.bunjang.co.kr/product/359462420,아이폰 14 프로,아이폰 14프로 512 퍼플,512GB,서울특별시,강서구,화곡제6동,퍼플,2025-10-21
