플랫폼,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
번개장터,365229214,380000,https://m.bunjang.co.kr/product/365229214,아이폰 14,(최저가) 아이폰 14 옐로우 128GB 82%,128GB,서울특별시,종로구,종로5.6가동,옐로우,2025-10-26
