플랫폼,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
번개장터,366124687,440000,https://m.bunjang.co.kr/product/366124687,아이폰 14,아이폰14 화이트,,서울특별시,동작구,상도제4동,화이트,2025-10-31
