플랫폼,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
번개장터,362500082,880000,https://m.bunjang.co.kr/product/362500082,아이폰 15 프로,아이폰15프로 256G 블랙,256GB,서울특별시,강동구,천호제1동,블랙,2025-11-04
번개장터,362499637,900000,https://m.bunjang.co.kr/product/362499637,아이폰 15 프로,아이폰15프로 256G 네추럴티타늄,256GB,서울특별시,강동구,천호제1동,데저트,2025-11-04
번개장터,363610494,960000,https://m.bunjang.co.kr/product/363610494,아이폰 15 프로,"아이폰 15프로 256기가 화이트(새상품급, SS급)",256GB,서울특별시,영등포구,도림동,화이트,2025-11-04
번개장터,366863382,745000,https://m.bunjang.co.kr/product/366863382,아이폰 15 프로,아이폰15pro 128 팝니다.! 상태좋아요!,128GB,서울특별시,강동구,길동,,2025-11-04
번개장터,358623886,820000,https://m.bunjang.co.kr/product/358623886,아이폰 15 프로,아이폰 15프로 내추럴 티타늄 256기가,256GB,서울특별시,동작구,신대방제1동,데저트,2025-11-04
번개장터,365672174,920000,https://m.bunjang.co.kr/product/365672174,아이폰 15 프로,아이폰15pro 256 블랙티타늄 리퍼 미사용,256GB,서울특별시,구로구,오류제1동,블랙,2025-11-04
번개장터,367015109,930000,https://m.bunjang.co.kr/product/367015109,아이폰 15 프로,아이폰 15 Pro 256 s급,256GB,서울특별시,양천구,신정3동,,2025-11-04
