플랫폼,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
번개장터,362624919,1000000,https://m.bunjang.co.kr/product/362624919,아이폰 16 프로,아이폰16프로 256 삽니다,256GB,서울특별시,동작구,신대방제1동,,2025-10-24
번개장터,364482871,950000,https://m.bunjang.co.kr/product/364482871,아이폰 16 프로,아이폰16pro 자급제 블랙,,서울특별시,관악구,신림동,블랙,2025-10-24
번개장터,364780807,800000,https://m.bunjang.co.kr/product/364780807,아이폰 16 프로,아이폰16프로 128,128GB,서울특별시,마포구,서교동,,2025-10-24
번개장터,364729408,1100000,https://m.bunjang.co.kr/product/364729408,아이폰 16 프로,아이폰16프로 512G 불랙티타늄 풀박스,512GB,서울특별시,구로구,구로제2동,데저트,2025-10-24
