플랫폼,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
번개장터,366695954,1500000,https://m.bunjang.co.kr/product/366695954,아이폰 16 프로,아이폰 16 Pro 데저트 티타늄 1TB,1TB,서울특별시,은평구,역촌동,데저트,2025-11-06
번개장터,356200662,1350000,https://m.bunjang.co.kr/product/356200662,아이폰 16 프로,자급제 아이폰16프로 256기가 새상품급 풀박 데저트티타늄,256GB,서울특별시,영등포구,여의동,데저트,2025-11-06
번개장터,358267071,1600000,https://m.bunjang.co.kr/product/358267071,아이폰 16 프로,아이폰 16프로 512 블랙 애플케어플러스 포함,512GB,서울특별시,강북구,송중동,블랙,2025-11-06
