플랫폼,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
번개장터,359065495,799000,https://m.bunjang.co.kr/product/359065495,아이폰 15 프로,아이폰 15프로 256기가 스페이스블랙 미국판 카메라 무음,256GB,서울특별시,양천구,신월5동,블랙,2025-11-05
번개장터,262469307,300000,https://m.bunjang.co.kr/product/262469307,아이폰 15 프로,아이폰 13프로 14프로 15프로 부품용 삽니다,,서울특별시,서초구,방배1동,,2025-11-05
번개장터,367262924,840000,https://m.bunjang.co.kr/product/367262924,아이폰 15 프로,아이폰 15프로 128 상태 좋음 79만원,128GB,서울특별시,송파구,삼전동,,2025-11-05
번개장터,366376613,890000,https://m.bunjang.co.kr/product/366376613,아이폰 15 프로,아이폰15프로 256GB(내추럴티타늄),256GB,서울특별시,광진구,구의제2동,데저트,2025-11-05
번개장터,367408533,810000,https://m.bunjang.co.kr/product/367408533,아이폰 15 프로,아이폰 15프로 내추럴 256기가,256GB,서울특별시,동대문구,제기동,,2025-11-05
번개장터,366996956,990000,https://m.bunjang.co.kr/product/366996956,아이폰 15 프로,아이폰 15프로 256gb 네추럴티타늄 리퍼미사용,256GB,서울특별시,영등포구,영등포동,데저트,2025-11-05
