플랫폼,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
번개장터,364025764,550000,https://m.bunjang.co.kr/product/364025764,아이폰 14,아이폰 14P ro 스페이스 블랙 256GB,256GB,서울특별시,마포구,신수동,블랙,2025-10-21
