플랫폼,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
번개장터,366713728,620000,https://m.bunjang.co.kr/product/366713728,아이폰 14 프로,아이폰 14프로 512gb 스페이스그레이,512GB,서울특별시,강서구,가양제1동,,2025-11-02
번개장터,366653627,600000,https://m.bunjang.co.kr/product/366653627,아이폰 14 프로,아이폰 14pro 256GB 스페이스블랙,256GB,서울특별시,중랑구,상봉제1동,블랙,2025-11-02
