플랫폼,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
번개장터,367886456,511000,https://m.bunjang.co.kr/product/367886456,아이폰 14,아이폰14 옐로우 128GB 상태좋은 중고51만1000원팝니다.,128GB,서울특별시,강서구,발산제1동,옐로우,2025-11-08
