플랫폼,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
번개장터,364112741,650000,https://m.bunjang.co.kr/product/364112741,아이폰 15 프로,아이폰15프로 네츄럴티타늄 256GB,256GB,서울특별시,강북구,송천동,데저트,2025-10-31
번개장터,363940417,990000,https://m.bunjang.co.kr/product/363940417,아이폰 15 프로,아이폰 15프로 티타늄 512 기가 판매합니다^^,512GB,서울특별시,강남구,개포1동,데저트,2025-10-31
번개장터,364089477,900000,https://m.bunjang.co.kr/product/364089477,아이폰 15 프로,애플 아이폰 15pro 블루 512gb,512GB,서울특별시,송파구,문정1동,블루,2025-10-31
번개장터,356932324,1000000,https://m.bunjang.co.kr/product/356932324,아이폰 15 프로,아이폰 15프로 1TB 자급제 a급 팝니다,1TB,서울특별시,노원구,상계1동,,2025-10-31
번개장터,366028555,750000,https://m.bunjang.co.kr/product/366028555,아이폰 15 프로,아이폰15pro 128기가 블루,128GB,서울특별시,금천구,가산동,블루,2025-10-31
번개장터,365414994,985000,https://m.bunjang.co.kr/product/365414994,아이폰 15 프로,아이폰15pro 스페이스그레이 256g 리퍼 새상품,256GB,서울특별시,은평구,갈현제2동,,2025-10-31
번개장터,366207520,745000,https://m.bunjang.co.kr/product/366207520,아이폰 15 프로,아이폰 15프로,,서울특별시,성동구,마장동,,2025-10-31
번개장터,360366665,950000,https://m.bunjang.co.kr/product/360366665,아이폰 15 프로,아이폰 15pro 프로  512,512GB,서울특별시,강남구,대치4동,,2025-10-31
