플랫폼,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
번개장터,366981136,630000,https://m.bunjang.co.kr/product/366981136,아이폰 14 프로,아이폰 14 Pro 128GB 실버 색상 판매합니다(직거래만 가능합니다),128GB,서울특별시,강남구,논현1동,,2025-11-03
번개장터,366873135,600000,https://m.bunjang.co.kr/product/366873135,아이폰 14 프로,아이폰14PRO 128GB 해외판 카메라 무소음,128GB,서울특별시,강남구,도곡2동,,2025-11-03
번개장터,366846282,650000,https://m.bunjang.co.kr/product/366846282,아이폰 14 프로,아이폰14 Pro + 충전케이블 + 신지모루 필름,,서울특별시,도봉구,방학제2동,,2025-11-03
번개장터,366827544,600000,https://m.bunjang.co.kr/product/366827544,아이폰 14 프로,아이폰 14pro 딥블루 256g,256GB,서울특별시,중구,청구동,블루,2025-11-03
