플랫폼,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
번개장터,361988246,649000,https://m.bunjang.co.kr/product/361988246,아이폰 15,자급제 유저) 애플 아이폰15 스카이블루 256G 풀박스+케이스 3개,256GB,서울특별시,강남구,역삼1동,블루,2025-10-20
