플랫폼,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
번개장터,367942813,1150000,https://m.bunjang.co.kr/product/367942813,아이폰 16 프로,아이폰 16 Pro 화이트 256GB,256GB,서울특별시,영등포구,영등포본동,화이트,2025-11-08
