플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
당근마켓,bkrzbuuf4ctz,400000,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%8D%BC%ED%94%8C-256-bkrzbuuf4ctz/?in=%EC%97%B0%ED%9D%AC%EB%8F%99-211,아이폰 14,아이폰 14 퍼플 256,256.0,서울특별시,서대문구,연희동,퍼플,2025-10-22
당근마켓,a2cxg4w42hac,500000,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%8C%EB%9F%AC%EC%8A%A4-256-%EB%B0%B0%ED%84%B0%EB%A6%AC-98%ED%8D%BC-%ED%8C%9D%EB%8B%88%EB%8B%A4-a2cxg4w42hac/?in=%EA%B0%80%EC%82%B0%EB%8F%99-295,아이폰 14,아이폰 14 256 배터리 98퍼 팝니다,256.0,서울특별시,금천구,가산동,,2025-10-22
당근마켓,t7wsx9qfgwoo,290000,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%EB%B8%94%EB%A3%A8-256-t7wsx9qfgwoo/?in=%EB%8F%85%EC%82%B0%EB%8F%99-6070,아이폰 14,아이폰 14 블루 256,256.0,서울특별시,금천구,독산동,블루,2025-10-22
