플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
당근마켓,xz1d29dj5vbm,620000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14%ED%94%84%EB%A1%9C-256%EA%B8%B0%EA%B0%80-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4-%EB%B8%94%EB%9E%99-xz1d29dj5vbm/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035,아이폰 14 프로,아이폰 14프로 256기가 스페이스 블랙,256.0,서울특별시,강남구,역삼동,스페이스 블랙,2025-11-05
당근마켓,ci9co26w1asu,650000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-256-%EB%94%A5-%ED%8D%BC%ED%94%8C-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-ci9co26w1asu/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035,아이폰 14 프로,아이폰 14 Pro 256 딥 퍼플 판매합니다,256.0,서울특별시,강남구,역삼동,딥퍼플,2025-11-05
당근마켓,h58pa2o4drsu,600000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%84%EB%A1%9C-%EC%8B%A4%EB%B2%84-128g-h58pa2o4drsu/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035,아이폰 14 프로,아이폰 14 프로 실버 128G,128.0,서울특별시,강남구,역삼동,실버,2025-11-05
당근마켓,i9zshihjhon2,600000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EC%8B%A4%EB%B2%84-256%EA%B8%B0%EA%B0%80-%ED%92%80%EB%B0%95%EC%8A%A4-%EA%B5%AC%EC%84%B1%ED%92%88-i9zshihjhon2/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035,아이폰 14 프로,아이폰 14 Pro 실버 256기가 풀박스 + 구성품,256.0,서울특별시,강남구,역삼동,실버,2025-11-05
당근마켓,4u5ymmkdbkf5,340000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%84%EB%A1%9C-256%EA%B8%B0%EA%B0%80-%EC%95%A1%EC%A0%95-%EC%A4%84-%ED%9B%84%EB%A9%B4-%EA%B9%A8%EC%A7%90-4u5ymmkdbkf5/?in=%EC%84%9C%EC%B4%88%EB%8F%99-6128,아이폰 14 프로,"아이폰 14 프로 256기가 (액정 줄, 후면 깨짐)",256.0,서울특별시,서초구,서초동,,2025-11-05
당근마켓,c8ty2b2p4cs8,700000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14%ED%94%84%EB%A1%9C-256gb-%EC%8B%A4%EB%B2%84-%EC%83%81%ED%83%9C%EC%B5%9C%EC%83%81-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-c8ty2b2p4cs8/?in=%EB%B0%98%ED%8F%AC%EB%8F%99-6126,아이폰 14 프로,아이폰 14프로 256GB 실버 상태최상 판매합니다,256.0,서울특별시,서초구,반포동,실버,2025-11-05
당근마켓,w8sayjckq66u,500000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EB%94%A5%ED%8D%BC%ED%94%8C-w8sayjckq66u/?in=%EC%B2%9C%ED%98%B8%EB%8F%99-6044,아이폰 14 프로,아이폰 14 Pro 딥퍼플,,서울특별시,강동구,천호동,딥퍼플,2025-11-05
당근마켓,8d896fwio49f,700000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14%ED%94%84%EB%A1%9C-512%EA%B8%B0%EA%B0%80-%EB%B0%B0100-8d896fwio49f/?in=%EC%84%B1%EC%88%98%EB%8F%991%EA%B0%80-6140,아이폰 14 프로,아이폰 14프로 512기가 (배100%),512.0,서울특별시,성동구,성수동1가,,2025-11-05
당근마켓,h4x48tq6zbah,650000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14%ED%94%84%EB%A1%9C-%EB%94%A5%ED%8D%BC%ED%94%8C-512%EA%B8%B0%EA%B0%80-%EB%B0%B083-h4x48tq6zbah/?in=%EC%84%B1%EC%88%98%EB%8F%991%EA%B0%80-6140,아이폰 14 프로,아이폰 14프로 딥퍼플 512기가 (배83%),512.0,서울특별시,성동구,성수동1가,딥퍼플,2025-11-05
당근마켓,g15hc1gvmgzw,699000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B014pro-256-%ED%8D%BC%ED%94%8C-%EB%B0%B0%ED%84%B0%EB%A6%AC91-g15hc1gvmgzw/?in=%EC%9E%A5%EC%95%88%EB%8F%99-6085,아이폰 14 프로,아이폰14pro 256 퍼플 (배터리91),256.0,서울특별시,동대문구,장안동,딥퍼플,2025-11-05
