플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
당근마켓,vedbmjdm7sq2,1000000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-16-%ED%94%84%EB%A1%9C-%ED%99%94%EC%9D%B4%ED%8A%B8-256gb-vedbmjdm7sq2/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035,아이폰 16 프로,아이폰 16 프로 화이트 256GB,256.0,서울특별시,강남구,역삼동,화이트티타늄,2025-10-23
당근마켓,4rvhn9zm7nzk,1000000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B016%ED%94%84%EB%A1%9C-256gb-4rvhn9zm7nzk/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035,아이폰 16 프로,아이폰16프로 256GB,256.0,서울특별시,강남구,역삼동,,2025-10-23
당근마켓,719ec6xvpgyg,1050000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-16-%ED%94%84%EB%A1%9C-256gb-%EB%8D%B0%EC%A0%80%ED%8A%B8-%ED%8B%B0%ED%83%80%EB%8A%84-applecare-%EB%82%B4%EB%85%84-10%EC%9B%94%EA%B9%8C%EC%A7%80-719ec6xvpgyg/?in=%EC%9E%A0%EC%8B%A4%EB%8F%99-6188,아이폰 16 프로,아이폰 16 프로 256GB 데저트 티타늄 Applecare+ 내년 10월까지,256.0,서울특별시,송파구,잠실동,데저트티타늄,2025-10-23
당근마켓,v11eyc3s1989,1250000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-16-%ED%94%84%EB%A1%9C-%ED%99%94%EC%9D%B4%ED%8A%B8-512g-%EB%AC%B4%EC%82%AC%EC%9A%A9%EC%8B%A0%ED%8F%B0-v11eyc3s1989/?in=%EC%84%B1%EC%88%98%EB%8F%991%EA%B0%80-6140,아이폰 16 프로,아이폰 16 프로 화이트 512G 무사용신폰,512.0,서울특별시,성동구,성수동1가,화이트티타늄,2025-10-23
당근마켓,zak53vawtbxw,949000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-16-pro-zak53vawtbxw/?in=%EB%A9%B4%EB%AA%A9%EB%8F%99-6407,아이폰 16 프로,아이폰 16 Pro,,서울특별시,중랑구,면목동,,2025-10-23
당근마켓,w2r6jizts4hp,1100000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B016%ED%94%84%EB%A1%9C-256g-%ED%99%94%EC%9D%B4%ED%8A%B8-w2r6jizts4hp/?in=%EC%98%81%EB%93%B1%ED%8F%AC%EB%8F%99-307,아이폰 16 프로,아이폰16프로 256G 화이트,256.0,서울특별시,영등포구,영등포동,화이트티타늄,2025-10-23
당근마켓,o6h1k9np9usg,1150000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-16%ED%94%84%EB%A1%9C-256-%EB%B8%94%EB%9E%99%ED%8B%B0%ED%83%80%EB%8A%84-%EC%95%A0%ED%94%8C%EC%BC%80%EC%96%B4-%EB%82%A8%EC%9D%8C-%EB%AC%B4%EC%9D%8C%EB%B2%84%EC%A0%84-o6h1k9np9usg/?in=%EB%B4%89%EC%B2%9C%EB%8F%99-6058,아이폰 16 프로,"“아이폰 16프로 256 블랙티타늄 / 애플케어 남음 / 무음버전""",256.0,서울특별시,관악구,봉천동,블랙티타늄,2025-10-23
당근마켓,g2pakqs6r7zq,970000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-16pro-%EC%8B%A4%EB%B2%84-256-g2pakqs6r7zq/?in=%EA%B0%80%EC%82%B0%EB%8F%99-295,아이폰 16 프로,아이폰 16Pro 실버 256,256.0,서울특별시,금천구,가산동,,2025-10-23
당근마켓,6nzj6bb5su5x,800000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-16%ED%94%84%EB%A1%9C-128gb-6nzj6bb5su5x/?in=%EB%8F%85%EC%82%B0%EB%8F%99-6070,아이폰 16 프로,아이폰 16프로 128GB,128.0,서울특별시,금천구,독산동,,2025-10-23
당근마켓,63idobhu8sy5,970000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B016%ED%94%84%EB%A1%9C-128g-%EB%8D%B0%EC%A0%80%ED%8A%B8%ED%8B%B0%ED%83%80%EB%8A%84-sss%EA%B8%89-%ED%8C%9D%EB%8B%88%EB%8B%A4-63idobhu8sy5/?in=%EA%B5%AC%EB%A1%9C%EB%8F%99-6064,아이폰 16 프로,아이폰16프로 128G 데저트티타늄 SSS급 팝니다.,128.0,서울특별시,구로구,구로동,데저트티타늄,2025-10-23
