플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
당근마켓,wtnjjszw4uao,1000000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-16-%ED%94%84%EB%A1%9C-%EB%B8%94%EB%9E%99-256%EA%B8%B0%EA%B0%80-s%EA%B8%89-%EB%B0%B0%ED%84%B0%EB%A6%AC95-wtnjjszw4uao/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035,아이폰 16 프로,아이폰 16 프로 블랙 256기가 S급 배터리95%,256.0,서울특별시,강남구,역삼동,블랙티타늄,2025-10-30
당근마켓,u3kxgu5qrzyq,850000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-16-pro-%ED%99%94%EC%9D%B4%ED%8A%B8%ED%8B%B0%ED%83%80%EB%8A%84-128g-%EC%9E%90%EA%B8%89%EC%A0%9C-u3kxgu5qrzyq/?in=%EC%84%9C%EC%B4%88%EB%8F%99-6128,아이폰 16 프로,아이폰 16 Pro 화이트티타늄 128g / 자급제,128.0,서울특별시,서초구,서초동,화이트티타늄,2025-10-30
당근마켓,opgy5ydncjfu,1000000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-16%ED%94%84%EB%A1%9C-256g-%ED%99%94%EC%9D%B4%ED%8A%B8-%ED%92%80%EB%B0%95%EC%8A%A4-ss%EA%B8%89-opgy5ydncjfu/?in=%EC%9E%A0%EC%8B%A4%EB%8F%99-6188,아이폰 16 프로,아이폰 16프로 256G 화이트 풀박스 SS급,256.0,서울특별시,송파구,잠실동,화이트티타늄,2025-10-30
당근마켓,o4z3wd5v6rek,1350000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B016%ED%94%84%EB%A1%9C-512-%EB%82%B4%EC%B6%94%EC%96%BC%ED%8B%B0%ED%83%80%EB%8A%84-%EC%83%88%EC%83%81%ED%92%88%EA%B8%89-o4z3wd5v6rek/?in=%EC%9E%A0%EC%8B%A4%EB%8F%99-6188,아이폰 16 프로,아이폰16프로 512 내추얼티타늄 (새상품급),512.0,서울특별시,송파구,잠실동,내추럴티타늄,2025-10-30
당근마켓,54okmj6cer3v,1290000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-16-%ED%94%84%EB%A1%9C-%EB%B8%94%EB%9E%99-512-%ED%92%80%EB%B0%95%EC%8A%A4-a%EA%B8%89-54okmj6cer3v/?in=%ED%99%94%EC%96%91%EB%8F%99-72,아이폰 16 프로,아이폰 16 프로 블랙 512 풀박스 A급,512.0,서울특별시,광진구,화양동,블랙티타늄,2025-10-30
당근마켓,34i4hrripezg,1090000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B016%ED%94%84%EB%A1%9C-512%EA%B8%B0%EA%B0%80-%EB%B8%94%EB%9E%99%ED%8B%B0%ED%83%80%EB%8A%84-%ED%8C%9D%EB%8B%88%EB%8B%A4-34i4hrripezg/?in=%ED%98%9C%ED%99%94%EB%8F%99-14,아이폰 16 프로,아이폰16프로 512기가 블랙티타늄 팝니다.,512.0,서울특별시,종로구,혜화동,블랙티타늄,2025-10-30
당근마켓,2a4j3u5m6pu9,930000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B016%ED%94%84%EB%A1%9C256%EB%8D%B0%EC%A0%80%ED%8A%B8-2a4j3u5m6pu9/?in=%EC%9D%B4%EB%AC%B8%EB%8F%99-6084,아이폰 16 프로,아이폰16프로256데저트,256.0,서울특별시,동대문구,이문동,데저트티타늄,2025-10-30
당근마켓,cryz98bq32qw,900000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B016%ED%94%84%EB%A1%9C-128-%EB%8D%B0%EC%A0%80%ED%8A%B8%ED%92%80%EB%B0%95%EC%8A%A4%ED%8C%9D%EB%8B%88%EB%8B%A4-cryz98bq32qw/?in=%EC%83%81%EB%B4%89%EB%8F%99-6409,아이폰 16 프로,아이폰16프로 128 데저트풀박스팝니다,128.0,서울특별시,중랑구,상봉동,데저트티타늄,2025-10-30
당근마켓,iezjqmgyjw6a,1200000.0,https://www.daangn.com/kr/buy-sell/%EC%8B%A0%ED%92%88%EA%B8%89-%EC%95%84%EC%9D%B4%ED%8F%B0-16-pro-512gb-%EB%B8%94%EB%9E%99-%EB%B0%B0%ED%84%B0%EB%A6%AC100-iezjqmgyjw6a/?in=%EC%83%81%EB%B4%89%EB%8F%99-6409,아이폰 16 프로,[신품급]아이폰 16 Pro 512GB 블랙(배터리100%),512.0,서울특별시,중랑구,상봉동,블랙티타늄,2025-10-30
당근마켓,8c1y2kfri97q,1300000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-16-%ED%94%84%EB%A1%9C-%ED%99%94%EC%9D%B4%ED%8A%B8-256-%EC%95%A0%EC%BA%90%ED%94%8C-8c1y2kfri97q/?in=%EB%B6%88%EA%B4%91%EB%8F%99-6255,아이폰 16 프로,아이폰 16 프로 화이트 256 애캐플 ㅇ,256.0,서울특별시,은평구,불광동,화이트티타늄,2025-10-30
