플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
당근마켓,jx75bjamd9sw,770000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-%EC%8B%A4%EB%B2%84-128gb-jx75bjamd9sw/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035,아이폰 15 프로,아이폰 15 Pro 실버 128GB,128.0,서울특별시,강남구,역삼동,,2025-11-02
당근마켓,hoyiskz4utxf,770000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-%ED%94%84%EB%A1%9C-%ED%99%94%EC%9D%B4%ED%8A%B8%ED%8B%B0%ED%83%80%EB%8A%84-256-%EC%95%A0%EC%BC%80%ED%94%8Co-hoyiskz4utxf/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035,아이폰 15 프로,아이폰 15 프로 화이트티타늄 256 애케플o,256.0,서울특별시,강남구,역삼동,화이트티타늄,2025-11-02
당근마켓,pbsjohiu2uwp,840000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-%ED%94%84%EB%A1%9C-%EB%84%A4%EC%B6%94%EB%9F%B4-%ED%8B%B0%ED%83%80%EB%8A%84-512%EA%B8%B0%EA%B0%80-%EC%9E%90%EA%B8%89%EC%A0%9C-%EB%B0%95%EC%8A%A4%EC%9E%88%EC%9D%8C-pbsjohiu2uwp/?in=%EC%84%9C%EC%B4%88%EB%8F%99-6128,아이폰 15 프로,아이폰 15 프로 네추럴 티타늄 512기가 자급제 박스있음,512.0,서울특별시,서초구,서초동,내추럴티타늄,2025-11-02
당근마켓,ginmik5eprwt,750000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-%EB%B8%94%EB%A3%A8-%ED%8B%B0%ED%83%80%EB%8A%84-ginmik5eprwt/?in=%EB%B0%98%ED%8F%AC%EB%8F%99-6126,아이폰 15 프로,아이폰 15 Pro 블루 티타늄,,서울특별시,서초구,반포동,블루티타늄,2025-11-02
당근마켓,amdn6s3mmoeo,900000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15%ED%94%84%EB%A1%9C-512-%ED%99%94%EC%9D%B4%ED%8A%B8-%ED%92%80%EB%B0%95-amdn6s3mmoeo/?in=%EB%B0%98%ED%8F%AC%EB%8F%99-6126,아이폰 15 프로,아이폰 15프로 512 화이트 풀박,512.0,서울특별시,서초구,반포동,화이트티타늄,2025-11-02
당근마켓,5kkxfubduxze,750000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-%ED%99%94%EC%9D%B4%ED%8A%B8%ED%8B%B0%ED%83%80%EB%8A%84-256gb-%EC%9E%90%EA%B8%89%EC%A0%9C-5kkxfubduxze/?in=%EC%9E%90%EC%96%91%EB%8F%99-6060,아이폰 15 프로,아이폰 15 Pro 화이트티타늄 256GB 자급제,256.0,서울특별시,광진구,자양동,화이트티타늄,2025-11-02
당근마켓,4j69mrki13oq,800000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-%ED%94%84%EB%A1%9C-%ED%99%94%EC%9D%B4%ED%8A%B8-256gb-4j69mrki13oq/?in=%EB%A9%B4%EB%AA%A9%EB%8F%99-6407,아이폰 15 프로,아이폰 15 프로 화이트 256GB,256.0,서울특별시,중랑구,면목동,화이트티타늄,2025-11-02
당근마켓,eq5322xmoohb,800000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-256-%EB%82%B4%EC%B8%84%EB%9F%B4-%ED%99%8D%EC%BD%A9%EB%B2%84%EC%A0%84-%EC%95%A0%ED%94%8C%EC%BC%80%EC%96%B4-eq5322xmoohb/?in=%EC%83%81%EB%B4%89%EB%8F%99-6409,아이폰 15 프로,아이폰 15 Pro 256 내츄럴 홍콩버전+애플케어,256.0,서울특별시,중랑구,상봉동,내추럴티타늄,2025-11-02
당근마켓,caekn8f5zvze,800000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-128-%EB%82%B4%EC%B6%94%EB%9F%B4-%ED%8B%B0%ED%83%80%EB%8A%84-caekn8f5zvze/?in=%EC%84%9C%EA%B5%90%EB%8F%99-230,아이폰 15 프로,아이폰 15 Pro 128 내추럴 티타늄,128.0,서울특별시,마포구,서교동,내추럴티타늄,2025-11-02
당근마켓,mi64mqjpyz57,800000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15%ED%94%84%EB%A1%9C-256gb-%ED%8C%9D%EB%8B%88%EB%8B%A4-mi64mqjpyz57/?in=%EB%B4%89%EC%B2%9C%EB%8F%99-6058,아이폰 15 프로,아이폰 15프로 256GB 팝니다,256.0,서울특별시,관악구,봉천동,,2025-11-02
