플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
당근마켓,7dpgjvi28fpx,510000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-128gb-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4-%EB%B8%94%EB%9E%99-%ED%92%80%EB%B0%95%EC%8A%A4-%EC%82%AC%EC%84%A4%EC%88%98%EB%A6%AC-%EB%B3%B4%EC%A6%9D%EC%84%9C-%EC%9C%A0-7dpgjvi28fpx/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035,아이폰 14 프로,아이폰 14 Pro 128GB 스페이스 블랙 풀박스(사설수리/보증서 유),128.0,서울특별시,강남구,역삼동,스페이스 블랙,2025-10-31
당근마켓,g69zxigw5s8d,500000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B014%ED%94%84%EB%A1%9C-%EB%94%A5%ED%8D%BC%ED%94%8C-256g-%EB%AF%B8%EA%B5%AD-%EC%85%94%ED%84%B0%EC%86%8C%EB%A6%ACx-%ED%8C%94%EC%95%84%EC%9A%94-g69zxigw5s8d/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035,아이폰 14 프로,아이폰14프로 딥퍼플 256G 미국(셔터소리x)팔아요,256.0,서울특별시,강남구,역삼동,딥퍼플,2025-10-31
당근마켓,418m95v53ht4,630000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%84%EB%A1%9C-256gb-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4%EB%B8%94%EB%9E%99-418m95v53ht4/?in=%EC%84%9C%EC%B4%88%EB%8F%99-6128,아이폰 14 프로,아이폰 14 프로 256gb 스페이스블랙,256.0,서울특별시,서초구,서초동,스페이스 블랙,2025-10-31
당근마켓,qdbdwczhq3i1,550000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%84%EB%A1%9C-128gb-%EB%94%A5-%ED%8D%BC%ED%94%8C-%EB%B0%B0%ED%84%B0%EB%A6%AC-%EC%84%B1%EB%8A%A5-86%ED%94%84%EB%A1%9C-%EB%B0%8F-%ED%92%80%EB%B0%95-qdbdwczhq3i1/?in=%EC%9E%A0%EC%8B%A4%EB%8F%99-6188,아이폰 14 프로,아이폰 14 프로 128GB 딥 퍼플 (배터리 성능 86프로 및 풀박),128.0,서울특별시,송파구,잠실동,딥퍼플,2025-10-31
당근마켓,jjguy3c6wmoh,600000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%84%EB%A1%9C-%EB%94%A5%ED%8D%BC%ED%94%8C-256%ED%8C%90%EB%A7%A4-%EA%B0%80%EA%B2%A9%EC%9D%B8%ED%99%9465-60-jjguy3c6wmoh/?in=%EC%9E%A0%EC%8B%A4%EB%8F%99-6188,아이폰 14 프로,아이폰 14 프로 딥퍼플 256판매(가격인화65->60),256.0,서울특별시,송파구,잠실동,딥퍼플,2025-10-31
당근마켓,7q644txr7fhj,280000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EB%B8%94%EB%9E%99-%EC%95%A1%EC%A0%95-%ED%8C%8C%EC%86%90-7q644txr7fhj/?in=%EC%B2%9C%ED%98%B8%EB%8F%99-6044,아이폰 14 프로,아이폰 14 Pro 블랙 액정 파손,,서울특별시,강동구,천호동,스페이스 블랙,2025-10-31
당근마켓,47rb5t6k93q3,620000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-256%ED%8C%9D%EB%8B%88%EB%8B%A4-%EB%B0%B0%ED%84%B0%EB%A6%AC-77-47rb5t6k93q3/?in=%ED%96%89%EB%8B%B9%EB%8F%99-6143,아이폰 14 프로,아이폰 14 Pro 256팝니다. 배터리 77%,256.0,서울특별시,성동구,행당동,,2025-10-31
당근마켓,uhi61bcq1q44,430000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EB%94%A5%ED%8D%BC%ED%94%8C-128%EA%B8%B0%EA%B0%80-%EC%8B%B8%EA%B2%8C%ED%8C%9D%EB%8B%88%EB%8B%A4-uhi61bcq1q44/?in=%EC%A0%95%EB%A6%89%EB%8F%99-6179,아이폰 14 프로,아이폰 14 Pro 딥퍼플 128기가 싸게팝니다,128.0,서울특별시,성북구,정릉동,딥퍼플,2025-10-31
당근마켓,zhw5q2dakpb8,550000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%ED%94%84%EB%A1%9C-%EC%8B%A4%EB%B2%84-256g-zhw5q2dakpb8/?in=%ED%99%8D%EC%A0%9C%EB%8F%99-6125,아이폰 14 프로,아이폰 14 pro 프로 실버 256g,256.0,서울특별시,서대문구,홍제동,실버,2025-10-31
당근마켓,51j23xt3a93w,580000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4-%EB%B8%94%EB%9E%99-51j23xt3a93w/?in=%EC%97%B0%ED%9D%AC%EB%8F%99-211,아이폰 14 프로,아이폰 14 Pro 스페이스 블랙,,서울특별시,서대문구,연희동,스페이스 블랙,2025-10-31
당근마켓,n3oyuvarw1es,550000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4-%EA%B7%B8%EB%A0%88%EC%9D%B4-n3oyuvarw1es/?in=%EB%85%B8%EB%9F%89%EC%A7%84%EB%8F%99-6088,아이폰 14 프로,아이폰 14 Pro 스페이스 그레이,,서울특별시,동작구,노량진동,,2025-10-31
당근마켓,tmw2evix4yn4,650000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EB%94%A5%ED%8D%BC%ED%94%8C-512gb-%ED%92%80%EC%84%B8%ED%8A%B8-tmw2evix4yn4/?in=%EC%82%AC%EB%8B%B9%EB%8F%99-6091,아이폰 14 프로,아이폰 14 Pro 딥퍼플 512GB 풀세트,512.0,서울특별시,동작구,사당동,딥퍼플,2025-10-31
당근마켓,7sw7de973gau,550000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EC%8B%A4%EB%B2%84-256gb-7sw7de973gau/?in=%EA%B0%80%EC%82%B0%EB%8F%99-295,아이폰 14 프로,아이폰 14 Pro 실버 256GB,256.0,서울특별시,금천구,가산동,실버,2025-10-31
당근마켓,zh7cyxzuhdu7,570000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B014%ED%94%84%EB%A1%9C-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-zh7cyxzuhdu7/?in=%EB%8F%85%EC%82%B0%EB%8F%99-6070,아이폰 14 프로,아이폰14프로 판매합니다.,,서울특별시,금천구,독산동,,2025-10-31
당근마켓,nucse5jopbsu,600000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-256gb-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4-%EB%B8%94%EB%9E%99-%ED%92%80%EB%B0%95%EC%8A%A4-nucse5jopbsu/?in=%EB%AA%A9%EB%8F%99-6190,아이폰 14 프로,아이폰 14 Pro 256GB 스페이스 블랙 풀박스,256.0,서울특별시,양천구,목동,스페이스 블랙,2025-10-31
당근마켓,rehodbqwqdyo,520000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14%ED%94%84%EB%A1%9C-128-%EB%94%A5%ED%8D%BC%ED%94%8C-rehodbqwqdyo/?in=%EB%B0%A9%ED%99%94%EB%8F%99-6053,아이폰 14 프로,아이폰 14프로 128 딥퍼플,128.0,서울특별시,강서구,방화동,딥퍼플,2025-10-31
당근마켓,i11tq6hx6cg2,550000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EB%94%A5-%ED%8D%BC%ED%94%8C-128%EA%B8%B0%EA%B0%80-i11tq6hx6cg2/?in=%EC%83%81%EA%B3%84%EB%8F%99-6073,아이폰 14 프로,아이폰 14 Pro 딥 퍼플 128기가,128.0,서울특별시,노원구,상계동,딥퍼플,2025-10-31
