플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
당근마켓,a9w4xfudeeus,620000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14%ED%94%84%EB%A1%9C-pro-256-s%EA%B8%89-a9w4xfudeeus/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035,아이폰 14 프로,아이폰 14프로(PRO) 256 S급,256.0,서울특별시,강남구,역삼동,,2025-11-07
당근마켓,ji7vsuhm1zkq,390000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-256gb-%ED%8B%B0%ED%83%80%EB%8A%84-%EB%B8%94%EB%A3%A8-ji7vsuhm1zkq/?in=%EC%B2%9C%ED%98%B8%EB%8F%99-6044,아이폰 14 프로,아이폰 14 Pro 256GB 티타늄 블루,256.0,서울특별시,강동구,천호동,,2025-11-07
당근마켓,rw9dfnzhdd2o,700000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EB%94%A5-%ED%8D%BC%ED%94%8C-521gb-rw9dfnzhdd2o/?in=%EC%9E%90%EC%96%91%EB%8F%99-6060,아이폰 14 프로,아이폰 14 Pro 딥 퍼플 521GB,512.0,서울특별시,광진구,자양동,딥퍼플,2025-11-07
당근마켓,3gs66tiegyi5,700000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14%ED%94%84%EB%A1%9C-256%EA%B8%B0%EA%B0%80-%EB%B0%B0%ED%84%B0%EB%A6%AC%EC%84%B1%EB%8A%A5-84-s%EA%B8%89-3gs66tiegyi5/?in=%EC%84%B1%EC%88%98%EB%8F%991%EA%B0%80-6140,아이폰 14 프로,아이폰 14프로 (256기가) 배터리성능 (84%) S급,256.0,서울특별시,성동구,성수동1가,,2025-11-07
당근마켓,6adu2gup3dp8,300000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14%ED%94%84%EB%A1%9C-%ED%8C%8C%EC%86%90x-%EC%95%88%EC%BC%9C%EC%A7%90-%EB%B6%80%ED%92%88%EC%9A%A9-6adu2gup3dp8/?in=%EC%9D%B4%ED%83%9C%EC%9B%90%EB%8F%99-6245,아이폰 14 프로,아이폰 14프로 파손x 안켜짐 부품용,,서울특별시,용산구,이태원동,,2025-11-07
당근마켓,7gtrnzba1tb7,600000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%84%EB%A1%9C-iphone-14-pro-256gb-space-black-7gtrnzba1tb7/?in=%EC%9D%B4%EB%AC%B8%EB%8F%99-6084,아이폰 14 프로,아이폰 14 프로 (iPhone 14 Pro)256gb space black,256.0,서울특별시,동대문구,이문동,,2025-11-07
당근마켓,xmbchgc9pj85,695000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EB%94%A5%ED%8D%BC%ED%94%8C-256g-%ED%8A%B9s%EA%B8%89-%ED%8C%9D%EB%8B%88%EB%8B%A4-xmbchgc9pj85/?in=%EB%B6%88%EA%B4%91%EB%8F%99-6255,아이폰 14 프로,아이폰 14 Pro 딥퍼플 256G 특S급 팝니다.,256.0,서울특별시,은평구,불광동,딥퍼플,2025-11-07
당근마켓,457oiz3da3nh,560000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B014%ED%94%84%EB%A1%9C-128gb-%EB%B8%94%EB%9E%99-%EC%99%B8%EA%B4%80ss%EA%B8%89-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-457oiz3da3nh/?in=%EB%B6%88%EA%B4%91%EB%8F%99-6255,아이폰 14 프로,아이폰14프로(128Gb) 블랙 외관SS급 판매합니다,128.0,서울특별시,은평구,불광동,스페이스 블랙,2025-11-07
당근마켓,msn27nokj2qc,550000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B014%ED%94%84%EB%A1%9C-128g-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4-%EB%B8%94%EB%9E%99-%ED%8C%9D%EB%8B%88%EB%8B%A4-msn27nokj2qc/?in=%ED%99%8D%EC%A0%9C%EB%8F%99-6125,아이폰 14 프로,아이폰14프로 128G 스페이스 블랙 팝니다,128.0,서울특별시,서대문구,홍제동,스페이스 블랙,2025-11-07
당근마켓,iagu8zbyueet,280000.0,https://www.daangn.com/kr/buy-sell/iphone-14-pro-iagu8zbyueet/?in=%EC%8B%A0%EB%A6%BC%EB%8F%99-355,아이폰 14 프로,iphone 14 pro,,서울특별시,관악구,신림동,,2025-11-07
