플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
당근마켓,oyxujkjks6bz,600000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-256gb-%EB%94%A5%ED%8D%BC%ED%94%8C-%ED%8C%90%EB%A7%A4-oyxujkjks6bz/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032,아이폰 14 프로,아이폰 14 Pro 256GB 딥퍼플 판매,256.0,서울특별시,강남구,대치동,딥퍼플,2025-10-23
당근마켓,3yzsntrq27cx,580000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EA%B3%A8%EB%93%9C-128gb-3yzsntrq27cx/?in=%EC%84%9C%EC%B4%88%EB%8F%99-6128,아이폰 14 프로,아이폰 14 Pro 골드 128gb,128.0,서울특별시,서초구,서초동,골드,2025-10-23
당근마켓,p16juszgen8k,550000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%84%EB%A1%9C-128gb-%EC%8B%A4%EB%B2%84-%ED%92%80%EB%B0%95%EC%8A%A4-p16juszgen8k/?in=%EC%9E%A0%EC%8B%A4%EB%8F%99-6188,아이폰 14 프로,아이폰 14 프로 128gb 실버 풀박스,128.0,서울특별시,송파구,잠실동,실버,2025-10-23
당근마켓,5d8g3d3scg3p,590000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%84%EB%A1%9C-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4%EB%B8%94%EB%9E%99-128gb-%EB%B0%B0%ED%84%B0%EB%A6%AC-%ED%9A%A8%EC%9C%A8-94-%ED%92%80%EB%B0%95%EC%8A%A4-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-5d8g3d3scg3p/?in=%EC%9E%A0%EC%8B%A4%EB%8F%99-6188,아이폰 14 프로,"아이폰 14 프로 스페이스블랙 128gb, 배터리 효율 94%, 풀박스 판매합니다 !",128.0,서울특별시,송파구,잠실동,스페이스 블랙,2025-10-23
당근마켓,pac185oadfx9,500000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14pro-%ED%8D%BC%ED%94%8C-256g-pac185oadfx9/?in=%EC%9E%90%EC%96%91%EB%8F%99-6060,아이폰 14 프로,아이폰 14pro 퍼플 256g,256.0,서울특별시,광진구,자양동,딥퍼플,2025-10-23
당근마켓,gjv526xgszq1,590000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%84%EB%A1%9C-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4%EB%B8%94%EB%9E%99-128gb-%EB%B0%B0%ED%84%B0%EB%A6%AC-%ED%9A%A8%EC%9C%A8-94-%ED%92%80%EB%B0%95%EC%8A%A4-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-gjv526xgszq1/?in=%EC%84%B1%EC%88%98%EB%8F%991%EA%B0%80-6140,아이폰 14 프로,"아이폰 14 프로 스페이스블랙 128gb, 배터리 효율 94%, 풀박스 판매합니다 !",128.0,서울특별시,성동구,성수동1가,스페이스 블랙,2025-10-23
당근마켓,u71q2kqz9h3y,550000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EB%94%A5-%ED%8D%BC%ED%94%8C-128%EA%B8%B0%EA%B0%80-%ED%92%80%EB%B0%95%EC%8A%A4-u71q2kqz9h3y/?in=%EC%9E%A5%EC%95%88%EB%8F%99-6085,아이폰 14 프로,아이폰 14 Pro 딥 퍼플 128기가 풀박스,128.0,서울특별시,동대문구,장안동,딥퍼플,2025-10-23
당근마켓,eppxpogzfhfh,400000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EB%94%A5-%ED%8D%BC%ED%94%8C-128g-eppxpogzfhfh/?in=%EC%83%81%EB%B4%89%EB%8F%99-6409,아이폰 14 프로,아이폰 14 Pro 딥 퍼플 128G,128.0,서울특별시,중랑구,상봉동,딥퍼플,2025-10-23
당근마켓,izr4jpapqhip,630000.0,https://www.daangn.com/kr/buy-sell/%EC%83%81%ED%83%9C%EA%B5%BF-%EC%95%84%EC%9D%B4%ED%8F%B014%ED%94%84%EB%A1%9C-%EC%8B%A4%EB%B2%84-512%EA%B8%B0%EA%B0%80-%EA%B8%89%EC%B2%98-izr4jpapqhip/?in=%EC%A0%95%EB%A6%89%EB%8F%99-6179,아이폰 14 프로,(상태굿) 아이폰14프로 실버 512기가 급처!,512.0,서울특별시,성북구,정릉동,실버,2025-10-23
당근마켓,pw95qv4mp9zh,645000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EC%8B%A4%EB%B2%84-256%EA%B8%B0%EA%B0%80-pw95qv4mp9zh/?in=%EB%B6%88%EA%B4%91%EB%8F%99-6255,아이폰 14 프로,아이폰 14 Pro 실버 256기가,256.0,서울특별시,은평구,불광동,실버,2025-10-23
