플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
당근마켓,ubkiatgnu6jy,450000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-256gb-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4-%EB%B8%94%EB%9E%99-ubkiatgnu6jy/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035,아이폰 14 프로,아이폰 14 Pro 256GB 스페이스 블랙,256.0,서울특별시,강남구,역삼동,스페이스 블랙,2025-10-29
당근마켓,jsz3bo83brri,600000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%84%EB%A1%9C-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4%EB%B8%94%EB%9E%99-256-jsz3bo83brri/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035,아이폰 14 프로,아이폰 14 프로 스페이스블랙 256,256.0,서울특별시,강남구,역삼동,스페이스 블랙,2025-10-29
당근마켓,3tap6nrrtwtk,590000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-128g-3tap6nrrtwtk/?in=%EC%9E%90%EC%96%91%EB%8F%99-6060,아이폰 14 프로,아이폰 14 Pro 128g,128.0,서울특별시,광진구,자양동,,2025-10-29
당근마켓,3z43a9gb1b64,600000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14pro-%EB%B8%94%EB%9E%99-%EB%B0%B0%ED%84%B0%EB%A6%AC-85-3z43a9gb1b64/?in=%EC%84%B1%EC%88%98%EB%8F%991%EA%B0%80-6140,아이폰 14 프로,아이폰 14pro 블랙 배터리 85%,,서울특별시,성동구,성수동1가,스페이스 블랙,2025-10-29
당근마켓,ttmoxgpps9eo,600000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%84%EB%A1%9C-128-%EB%B8%94%EB%9E%99-ttmoxgpps9eo/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28,아이폰 14 프로,아이폰 14 프로 128 블랙,128.0,서울특별시,중구,신당동,스페이스 블랙,2025-10-29
당근마켓,czsdxueo32hy,500000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B014-256gb-%EB%AF%B8%EB%93%9C%EB%82%98%EC%9D%B4%ED%8A%B8-%EB%92%B7%EB%A9%B4-%ED%8C%8C%EC%86%90-czsdxueo32hy/?in=%EC%9D%91%EC%95%94%EB%8F%99-6257,아이폰 14 프로,아이폰14 256GB 미드나이트 (뒷면 파손),256.0,서울특별시,은평구,응암동,,2025-10-29
당근마켓,3q3tp61yyj37,645000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EB%B8%94%EB%9E%99-%EC%95%85%EC%84%B8%EC%84%9C%EB%A6%AC-%ED%92%80%EC%84%B8%ED%8A%B8-3q3tp61yyj37/?in=%EC%97%B0%ED%9D%AC%EB%8F%99-211,아이폰 14 프로,"아이폰 14 Pro 블랙, 악세서리 풀세트",,서울특별시,서대문구,연희동,스페이스 블랙,2025-10-29
당근마켓,pm9e5esyc7fr,550000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B014%ED%94%84%EB%A1%9C-128%EA%B8%B0%EA%B0%80-%EB%94%A5%ED%8D%BC%ED%94%8C-%EB%B0%B0%ED%84%B0%EB%A6%AC-%EA%B5%B3-pm9e5esyc7fr/?in=%EB%85%B8%EB%9F%89%EC%A7%84%EB%8F%99-6088,아이폰 14 프로,아이폰14프로 128기가 딥퍼플 배터리 굳,128.0,서울특별시,동작구,노량진동,딥퍼플,2025-10-29
당근마켓,3jf11vki8jx3,550000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%84%EB%A1%9C-%EC%8B%A4%EB%B2%84-256-%EC%9E%90%EA%B8%89%EC%A0%9C-%ED%92%80%EB%B0%95%EC%8A%A4-3jf11vki8jx3/?in=%EC%8B%A0%EB%A6%BC%EB%8F%99-355,아이폰 14 프로,아이폰 14 프로 실버 256 자급제 풀박스,256.0,서울특별시,관악구,신림동,실버,2025-10-29
당근마켓,qkry6j2cnf7p,590000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B014-pro-256gb-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4%EB%B8%94%EB%9E%99-qkry6j2cnf7p/?in=%EC%8B%A0%EB%A6%BC%EB%8F%99-355,아이폰 14 프로,아이폰14 Pro 256GB 스페이스블랙,256.0,서울특별시,관악구,신림동,스페이스 블랙,2025-10-29
당근마켓,rpx1o64efqwf,790000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14%ED%94%84%EB%A1%9C-%EB%A6%AC%ED%8D%BC-rpx1o64efqwf/?in=%EA%B5%AC%EB%A1%9C%EB%8F%99-6064,아이폰 14 프로,아이폰 14프로 리퍼,,서울특별시,구로구,구로동,,2025-10-29
당근마켓,rmb7ui3itk3h,600000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B014%ED%94%84%EB%A1%9C-128%EA%B8%B0%EA%B0%80-%ED%92%80%EB%B0%95%EC%8A%A4-%EA%B0%80%EA%B2%A9%EB%82%B4%EB%A6%BC-%EA%B8%89%EC%B2%98-rmb7ui3itk3h/?in=%EA%B5%AC%EB%A1%9C%EB%8F%99-6064,아이폰 14 프로,아이폰14프로 128기가 풀박스 (가격내림) 급처,128.0,서울특별시,구로구,구로동,,2025-10-29
당근마켓,aar2xpsha8m2,500000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B014pro128g-aar2xpsha8m2/?in=%ED%99%94%EA%B3%A1%EB%8F%99-6057,아이폰 14 프로,아이폰14pro128g,128.0,서울특별시,강서구,화곡동,,2025-10-29
당근마켓,4zsiifi3wby7,620000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EC%8B%A4%EB%B2%84-256%EA%B8%B0%EA%B0%80-%ED%8C%9D%EB%8B%88%EB%8B%A4-4zsiifi3wby7/?in=%EC%83%81%EA%B3%84%EB%8F%99-6073,아이폰 14 프로,아이폰 14 Pro 실버 256기가 팝니다.,256.0,서울특별시,노원구,상계동,실버,2025-10-29
