플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
당근마켓,gxep2a1qx23u,550000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14%ED%94%84%EB%A1%9C-%EC%8B%A4%EB%B2%84-256%EA%B8%B0%EA%B0%80-gxep2a1qx23u/?in=%EC%84%9C%EC%B4%88%EB%8F%99-6128,아이폰 14 프로,아이폰 14프로 실버 256기가,256.0,서울특별시,서초구,서초동,실버,2025-10-27
당근마켓,rjewe5ozhz8s,500000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-256-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4%EB%B8%94%EB%9E%99-%ED%8C%9D%EB%8B%88%EB%8B%A4-%EC%9E%90%EA%B8%89%EC%A0%9C-rjewe5ozhz8s/?in=%EC%84%9C%EC%B4%88%EB%8F%99-6128,아이폰 14 프로,아이폰 14 Pro 256 스페이스블랙 팝니다 자급제,256.0,서울특별시,서초구,서초동,스페이스 블랙,2025-10-27
당근마켓,tymnc4z5bvrx,540000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%ED%8D%BC%ED%94%8C-128-tymnc4z5bvrx/?in=%ED%99%94%EC%96%91%EB%8F%99-72,아이폰 14 프로,아이폰 14 Pro 퍼플 128,128.0,서울특별시,광진구,화양동,딥퍼플,2025-10-27
당근마켓,ukvupy53zt8p,500000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14%ED%94%84%EB%A1%9C-128g-%EB%94%A5%ED%8D%BC%ED%94%8C-%ED%8C%9D%EB%8B%88%EB%8B%A4-ukvupy53zt8p/?in=%EC%84%B1%EC%88%98%EB%8F%991%EA%B0%80-6140,아이폰 14 프로,아이폰 14프로 128g 딥퍼플 팝니다,128.0,서울특별시,성동구,성수동1가,딥퍼플,2025-10-27
당근마켓,6q2pi8oi7jh4,600000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EC%8B%A4%EB%B2%84-128gb-6q2pi8oi7jh4/?in=%ED%95%9C%EB%82%A8%EB%8F%99-50,아이폰 14 프로,아이폰 14 Pro 실버 128GB,128.0,서울특별시,용산구,한남동,실버,2025-10-27
당근마켓,bdykgsgo66qw,600000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EC%8B%A4%EB%B2%84-128%EA%B8%B0%EA%B0%80-bdykgsgo66qw/?in=%EC%9E%A5%EC%95%88%EB%8F%99-6085,아이폰 14 프로,아이폰 14 Pro 실버 128기가,128.0,서울특별시,동대문구,장안동,실버,2025-10-27
당근마켓,nn5f26oy3xqo,590000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14pro-%EB%94%A5%ED%8D%BC%ED%94%8C-256gb-nn5f26oy3xqo/?in=%EC%83%81%EB%B4%89%EB%8F%99-6409,아이폰 14 프로,아이폰 14pro 딥퍼플 256GB,256.0,서울특별시,중랑구,상봉동,딥퍼플,2025-10-27
당근마켓,r7xjd7mpxxj5,650000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%84%EB%A1%9C-%EA%B3%A8%EB%93%9C-128%EA%B8%B0%EA%B0%80-r7xjd7mpxxj5/?in=%EC%97%B0%ED%9D%AC%EB%8F%99-211,아이폰 14 프로,아이폰 14 프로 골드 128기가,128.0,서울특별시,서대문구,연희동,골드,2025-10-27
당근마켓,ga7zz6knpzac,510000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EB%94%A5%ED%8D%BC%ED%94%8C-128%EA%B8%B0%EA%B8%B0-ga7zz6knpzac/?in=%EC%8B%A0%EB%A6%BC%EB%8F%99-355,아이폰 14 프로,아이폰 14 Pro 딥퍼플 128기기,128.0,서울특별시,관악구,신림동,딥퍼플,2025-10-27
당근마켓,fsc5xmua5izg,360000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4-%EB%B8%94%EB%9E%99-256gb-%EC%B9%B4%EB%A9%94%EB%9D%BC-%EB%AC%B4%EC%9D%8C-fsc5xmua5izg/?in=%EC%8B%A0%EB%A6%BC%EB%8F%99-355,아이폰 14 프로,아이폰 14 Pro 스페이스 블랙 / 256GB / 카메라 무음,256.0,서울특별시,관악구,신림동,스페이스 블랙,2025-10-27
당근마켓,dbyg6iizfpvi,600000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EB%94%A5-%ED%8D%BC%ED%94%8C-dbyg6iizfpvi/?in=%EB%B4%89%EC%B2%9C%EB%8F%99-6058,아이폰 14 프로,아이폰 14 Pro 딥 퍼플,,서울특별시,관악구,봉천동,딥퍼플,2025-10-27
당근마켓,b6z4uvgckgoe,530000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EB%94%A5-%ED%8D%BC%ED%94%8C-128g-b6z4uvgckgoe/?in=%EA%B0%80%EC%82%B0%EB%8F%99-295,아이폰 14 프로,아이폰 14 Pro 딥 퍼플 128g,128.0,서울특별시,금천구,가산동,딥퍼플,2025-10-27
당근마켓,w57mu4hpg9tq,630000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%84%EB%A1%9C-256gb-%EA%B3%A8%EB%93%9C-%EC%9E%90%EA%B8%89%EC%A0%9C-w57mu4hpg9tq/?in=%EA%B0%80%EC%82%B0%EB%8F%99-295,아이폰 14 프로,아이폰 14 프로 256GB 골드 자급제,256.0,서울특별시,금천구,가산동,골드,2025-10-27
당근마켓,2muhy69piw94,780000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-1%ED%85%8C%EB%9D%BC-2muhy69piw94/?in=%EA%B0%80%EC%82%B0%EB%8F%99-295,아이폰 14 프로,아이폰 14 Pro 1테라,1024.0,서울특별시,금천구,가산동,,2025-10-27
당근마켓,eqrf845c6d75,650000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%84%EB%A1%9C-%EC%8B%A4%EB%B2%84-%ED%92%80%EB%B0%95%EC%8A%A4-%EB%B0%B0%ED%84%B0%EB%A6%AC%ED%9A%A8%EC%9C%A8-75-eqrf845c6d75/?in=%EA%B0%80%EC%82%B0%EB%8F%99-295,아이폰 14 프로,아이폰 14 프로 실버 풀박스 배터리효율 75%,,서울특별시,금천구,가산동,실버,2025-10-27
당근마켓,ope577rz9vwy,620000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%84%EB%A1%9C-%EB%B8%94%EB%9E%99-ope577rz9vwy/?in=%EA%B5%AC%EB%A1%9C%EB%8F%99-6064,아이폰 14 프로,아이폰 14 프로 블랙,,서울특별시,구로구,구로동,스페이스 블랙,2025-10-27
당근마켓,mmpntqumo3jr,650000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EC%8B%A4%EB%B2%84-256g-%ED%8C%9D%EB%8B%88%EB%8B%A4-mmpntqumo3jr/?in=%ED%99%94%EA%B3%A1%EB%8F%99-6057,아이폰 14 프로,아이폰 14 Pro 실버 256G 팝니다 !,256.0,서울특별시,강서구,화곡동,실버,2025-10-27
당근마켓,e53ew468en41,618000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EB%94%A5-%ED%8D%BC%ED%94%8C-256gb-e53ew468en41/?in=%EB%B0%A9%ED%99%94%EB%8F%99-6053,아이폰 14 프로,아이폰 14 Pro 딥 퍼플 256gb,256.0,서울특별시,강서구,방화동,딥퍼플,2025-10-27
당근마켓,nb4f9jnhnh1e,600000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-256gb-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4-%EB%B8%94%EB%9E%99-nb4f9jnhnh1e/?in=%EC%B0%BD%EB%8F%99-6080,아이폰 14 프로,아이폰 14 Pro 256GB 스페이스 블랙,256.0,서울특별시,도봉구,창동,스페이스 블랙,2025-10-27
