플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
당근마켓,1rron9imou3e,600000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-256gb-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4-%EB%B8%94%EB%9E%99-1rron9imou3e/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035,아이폰 14 프로,아이폰 14 Pro 256GB 스페이스 블랙,256.0,서울특별시,강남구,역삼동,스페이스 블랙,2025-11-06
당근마켓,91cfqn74xw2z,590000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%84%EB%A1%9Cpro-%ED%99%94%EC%9D%B4%ED%8A%B8256gb-%ED%92%80%EB%B0%95%EC%8A%A4-91cfqn74xw2z/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035,아이폰 14 프로,아이폰 14 프로pro 화이트256GB 풀박스,256.0,서울특별시,강남구,역삼동,화이트 ,2025-11-06
당근마켓,3v2xqa4oxyfv,550000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%84%EB%A1%9C-128gb-%EB%94%A5%ED%8D%BC%ED%94%8C-%ED%92%80%EB%B0%95%EC%8A%A4-3v2xqa4oxyfv/?in=%EC%84%9C%EC%B4%88%EB%8F%99-6128,아이폰 14 프로,아이폰 14 프로 128gb 딥퍼플 풀박스,128.0,서울특별시,서초구,서초동,딥퍼플,2025-11-06
당근마켓,fioa5n7ih8zb,600000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%84%EB%A1%9C-%EC%8B%A4%EB%B2%84-512-fioa5n7ih8zb/?in=%EC%84%9C%EC%B4%88%EB%8F%99-6128,아이폰 14 프로,아이폰 14 프로 실버 512,512.0,서울특별시,서초구,서초동,실버,2025-11-06
당근마켓,4u34ft6asyqj,550000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-256gb-%EB%94%A5%ED%8D%BC%ED%94%8C-4u34ft6asyqj/?in=%EC%84%9C%EC%B4%88%EB%8F%99-6128,아이폰 14 프로,아이폰 14 Pro 256GB 딥퍼플,256.0,서울특별시,서초구,서초동,딥퍼플,2025-11-06
당근마켓,693sovh6xuqm,630000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EC%8B%A4%EB%B2%84-256-693sovh6xuqm/?in=%EC%84%9C%EC%B4%88%EB%8F%99-6128,아이폰 14 프로,아이폰 14 Pro 실버 256,256.0,서울특별시,서초구,서초동,실버,2025-11-06
당근마켓,hrt2jhf3a5ha,500000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4-%EB%B8%94%EB%9E%99-hrt2jhf3a5ha/?in=%EC%9E%A5%EC%95%88%EB%8F%99-6085,아이폰 14 프로,아이폰 14 Pro 스페이스 블랙,,서울특별시,동대문구,장안동,스페이스 블랙,2025-11-06
당근마켓,pfuhy8e7ecqx,480000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B014-pro-%EB%94%A5%ED%8D%BC%ED%94%8C-128gb-pfuhy8e7ecqx/?in=%EC%9D%B4%EB%AC%B8%EB%8F%99-6084,아이폰 14 프로,아이폰14 Pro 딥퍼플 128GB,128.0,서울특별시,동대문구,이문동,딥퍼플,2025-11-06
당근마켓,ybr6tov3omow,600000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14%ED%94%84%EB%A1%9C-256-%EB%B8%94%EB%9E%99-%ED%8B%B0%ED%83%80%EB%8A%84%ED%8C%9D%EB%8B%88%EB%8B%A4-ybr6tov3omow/?in=%EB%A9%B4%EB%AA%A9%EB%8F%99-6407,아이폰 14 프로,아이폰 14프로 256 블랙 티타늄팝니다,256.0,서울특별시,중랑구,면목동,스페이스 블랙,2025-11-06
당근마켓,cdxsastohjjc,450000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B014pro-256%EA%B8%B0%EA%B0%80-cdxsastohjjc/?in=%EC%97%B0%ED%9D%AC%EB%8F%99-211,아이폰 14 프로,아이폰14pro (256기가),256.0,서울특별시,서대문구,연희동,,2025-11-06
