플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
당근마켓,o9ezk1gvnpz8,513000,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-256gb-%ED%8D%BC%ED%94%8C-o9ezk1gvnpz8/?in=%EC%84%9C%EC%B4%88%EB%8F%99-6128,아이폰 14,아이폰 14 256GB 퍼플,256.0,서울특별시,서초구,서초동,퍼플,2025-10-25
당근마켓,ws8k2i61afvo,430000,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%8C%EB%9F%AC%EC%8A%A4-%EC%8A%A4%ED%83%80%EB%9D%BC%EC%9D%B4%ED%8A%B8-128gb-ws8k2i61afvo/?in=%EC%84%9C%EC%B4%88%EB%8F%99-6128,아이폰 14,아이폰 14 스타라이트 128GB,128.0,서울특별시,서초구,서초동,,2025-10-25
당근마켓,9xbhidvy38aj,350000,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%EC%8A%A4%ED%83%80%EB%9D%BC%EC%9D%B4%ED%8A%B8-256%EA%B8%B0%EA%B0%80-%ED%92%80%EB%B0%95%EC%8A%A4-9xbhidvy38aj/?in=%EB%B4%89%EC%B2%9C%EB%8F%99-6058,아이폰 14,아이폰 14 스타라이트 256기가 풀박스,256.0,서울특별시,관악구,봉천동,,2025-10-25
당근마켓,gw2pkf2osx89,390000,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%EC%8A%A4%ED%83%80%EB%9D%BC%EC%9D%B4%ED%8A%B8-128gb-a-%EA%B8%89-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-gw2pkf2osx89/?in=%EA%B0%80%EC%82%B0%EB%8F%99-295,아이폰 14,아이폰 14 스타라이트 128GB A+급 판매합니다,128.0,서울특별시,금천구,가산동,,2025-10-25
당근마켓,dci6mejafcmt,420000,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%8C%EB%9F%AC%EC%8A%A4-128gb-%EB%B8%94%EB%A3%A8-dci6mejafcmt/?in=%EB%AA%A9%EB%8F%99-6190,아이폰 14,아이폰 14 128GB 블루,128.0,서울특별시,양천구,목동,블루,2025-10-25
당근마켓,bg2535eyp72m,513000,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-256gb-%ED%8D%BC%ED%94%8C-bg2535eyp72m/?in=%ED%99%94%EA%B3%A1%EB%8F%99-6057,아이폰 14,아이폰 14 256GB 퍼플,256.0,서울특별시,강서구,화곡동,퍼플,2025-10-25
