플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
당근마켓,wkebpp8vxj8r,900000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-%ED%94%84%EB%A1%9C-512gb-%EB%82%B4%EC%B6%94%EB%9F%B4-%ED%8B%B0%ED%83%80%EB%8A%84-%ED%8C%90%EB%A7%A4%ED%95%B4%EC%9A%94-wkebpp8vxj8r/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032,아이폰 15 프로,📱 아이폰 15 프로 512GB 내추럴 티타늄 판매해요,512.0,서울특별시,강남구,대치동,내추럴티타늄,2025-10-27
당근마켓,6tt45vxe6z4f,870000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B015%ED%94%84%EB%A1%9C-256%EA%B8%B0%EA%B0%80-%EB%82%B4%EC%B8%84%EB%9F%B4%ED%8B%B0%ED%83%80%EB%8A%84-%EC%83%89%EC%83%81-%ED%8C%90%EB%A7%A4-6tt45vxe6z4f/?in=%EC%84%9C%EC%B4%88%EB%8F%99-6128,아이폰 15 프로,아이폰15프로 256기가 내츄럴티타늄 색상 판매,256.0,서울특별시,서초구,서초동,내추럴티타늄,2025-10-27
당근마켓,mf9iau4xyet9,750000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-256g-%ED%99%94%EC%9D%B4%ED%8A%B8-%ED%8B%B0%ED%83%80%EB%8A%84-mf9iau4xyet9/?in=%EB%B0%98%ED%8F%AC%EB%8F%99-6126,아이폰 15 프로,아이폰 15 Pro 256g 화이트 티타늄,256.0,서울특별시,서초구,반포동,화이트티타늄,2025-10-27
당근마켓,qx7ztpsqozzy,750000.0,https://www.daangn.com/kr/buy-sell/s%EA%B8%89-%EC%95%84%EC%9D%B4%ED%8F%B0-15-%ED%94%84%EB%A1%9C-%EB%B8%94%EB%9E%99-%EB%B0%B0%ED%84%B0%EB%A6%AC90-%EB%B0%95%EC%8A%A4%ED%8F%AC%ED%95%A8-qx7ztpsqozzy/?in=%EC%9E%90%EC%96%91%EB%8F%99-6060,아이폰 15 프로,S급 아이폰 15 프로 블랙 배터리90% 박스포함,,서울특별시,광진구,자양동,블랙티타늄,2025-10-27
당근마켓,f1ebzfn8uw9k,870000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15pro-256gb-%EB%B8%94%EB%9E%99-%EB%AF%B8%EC%82%AC%EC%9A%A9-f1ebzfn8uw9k/?in=%EC%9D%B4%ED%83%9C%EC%9B%90%EB%8F%99-6245,아이폰 15 프로,아이폰 15Pro 256GB 블랙 미사용,256.0,서울특별시,용산구,이태원동,블랙티타늄,2025-10-27
당근마켓,wwvpswgep2cm,650000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-%EB%82%B4%EC%B6%94%EB%9F%B4-%ED%8B%B0%ED%83%80%EB%8A%84-wwvpswgep2cm/?in=%EC%9E%A5%EC%95%88%EB%8F%99-6085,아이폰 15 프로,아이폰 15 Pro 내추럴 티타늄,,서울특별시,동대문구,장안동,내추럴티타늄,2025-10-27
당근마켓,rvgrr763uk63,780000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B015-pro-128gb-rvgrr763uk63/?in=%EC%9E%A5%EC%95%88%EB%8F%99-6085,아이폰 15 프로,아이폰15 Pro 128GB,128.0,서울특별시,동대문구,장안동,,2025-10-27
당근마켓,y5zgazjkcvne,900000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-%EB%B8%94%EB%9E%99-%ED%8B%B0%ED%83%80%EB%8A%84-y5zgazjkcvne/?in=%EC%84%9C%EA%B5%90%EB%8F%99-230,아이폰 15 프로,아이폰 15 Pro 블랙 티타늄,,서울특별시,마포구,서교동,블랙티타늄,2025-10-27
당근마켓,adcx914ndhhi,900000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B015%ED%94%84%EB%A1%9C-adcx914ndhhi/?in=%EB%B4%89%EC%B2%9C%EB%8F%99-6058,아이폰 15 프로,아이폰15프로,,서울특별시,관악구,봉천동,,2025-10-27
당근마켓,as67fuv7vbo9,940000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-%ED%8B%B0%ED%83%80%EB%8A%84-512-%EC%83%81%ED%83%9C%EC%B5%9C%EA%B0%95-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-as67fuv7vbo9/?in=%EA%B5%AC%EB%A1%9C%EB%8F%99-6064,아이폰 15 프로,아이폰 15 Pro 티타늄 512 상태최강 판매합니다,512.0,서울특별시,구로구,구로동,,2025-10-27
당근마켓,czv69wjwzwxw,580000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B015%ED%94%84%EB%A1%9C-%EC%8B%A4%EB%B2%84-128%EA%B8%B0%EA%B0%80-%EB%AC%B4%EC%9D%8C-czv69wjwzwxw/?in=%EC%B0%BD%EB%8F%99-6080,아이폰 15 프로,아이폰15프로 실버 128기가 무음,128.0,서울특별시,도봉구,창동,,2025-10-27
당근마켓,7e6r1q4hgrq1,700000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-%ED%8B%B0%ED%83%80%EB%8A%84-128gb-7e6r1q4hgrq1/?in=%EC%88%98%EC%9C%A0%EB%8F%99-6046,아이폰 15 프로,아이폰 15 Pro 티타늄 128GB,128.0,서울특별시,강북구,수유동,,2025-10-27
