플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
당근마켓,crjw5jh8ug4j,680000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EC%8B%A4%EB%B2%84-512gb-%EC%8B%A0%ED%92%88%EA%B8%89-crjw5jh8ug4j/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035,아이폰 14 프로,아이폰 14 Pro 실버 512GB 신품급,512.0,서울특별시,강남구,역삼동,실버,2025-11-03
당근마켓,8tkf2ck9cifx,590000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EC%8B%A4%EB%B2%84-256%EA%B8%B0%EA%B0%80-59%EB%A7%8C%EC%9B%90-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-8tkf2ck9cifx/?in=%EB%AA%85%EC%9D%BC%EB%8F%99-6041,아이폰 14 프로,아이폰 14 Pro 실버 256기가 59만원 판매합니다,256.0,서울특별시,강동구,명일동,실버,2025-11-03
당근마켓,ecp4dxf56rnt,550000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14%ED%94%84%EB%A1%9C-128-a%EA%B8%89-%ED%8C%90%EB%A7%A4-ecp4dxf56rnt/?in=%ED%99%A9%ED%95%99%EB%8F%99-34,아이폰 14 프로,아이폰 14프로 128 A급 판매,128.0,서울특별시,중구,황학동,,2025-11-03
당근마켓,qf6rkt8r1s1q,570000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-256-%EA%B3%A8%EB%93%9C-qf6rkt8r1s1q/?in=%EC%A0%95%EB%A6%89%EB%8F%99-6179,아이폰 14 프로,아이폰 14 pro 256 골드,256.0,서울특별시,성북구,정릉동,골드,2025-11-03
당근마켓,dm3djtu45bkz,400000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B014-%ED%94%84%EB%A1%9C-256gb-%EB%94%A5%ED%8D%BC%ED%94%8C-%ED%8C%9D%EB%8B%88%EB%8B%B9-dm3djtu45bkz/?in=%EB%B6%88%EA%B4%91%EB%8F%99-6255,아이폰 14 프로,아이폰14 프로 256GB 딥퍼플 팝니당,256.0,서울특별시,은평구,불광동,딥퍼플,2025-11-03
당근마켓,qwkqgadwhi38,550000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EC%8B%A4%EB%B2%84-256gb-qwkqgadwhi38/?in=%EC%84%9C%EA%B5%90%EB%8F%99-230,아이폰 14 프로,아이폰 14 Pro 실버 256GB,256.0,서울특별시,마포구,서교동,실버,2025-11-03
당근마켓,pv3p57kvajvv,460000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B014%ED%94%84%EB%A1%9C-128g-%EB%94%A5%ED%8D%BC%ED%94%8C-pv3p57kvajvv/?in=%EB%8B%B9%EC%82%B0%EB%8F%99-6193,아이폰 14 프로,아이폰14프로 128g 딥퍼플,128.0,서울특별시,영등포구,당산동,딥퍼플,2025-11-03
당근마켓,ng1cb8qo1xbn,400000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4-%EA%B7%B8%EB%A0%88%EC%9D%B4-ng1cb8qo1xbn/?in=%EB%B4%89%EC%B2%9C%EB%8F%99-6058,아이폰 14 프로,아이폰 14 Pro 스페이스 그레이,,서울특별시,관악구,봉천동,,2025-11-03
당근마켓,4egogo7tt4i5,870000.0,https://www.daangn.com/kr/buy-sell/ss%EA%B8%89-%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-512%EA%B8%B0%EA%B0%80-%ED%8C%94%EC%95%84%EC%9A%94-4egogo7tt4i5/?in=%EA%B0%80%EC%82%B0%EB%8F%99-295,아이폰 14 프로,SS급 아이폰 14 Pro 512기가 팔아요.,512.0,서울특별시,금천구,가산동,,2025-11-03
당근마켓,ypfgnqkdjqtp,600000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4-%EB%B8%94%EB%9E%99-128%EA%B8%B0%EA%B0%80-ypfgnqkdjqtp/?in=%EA%B0%80%EC%82%B0%EB%8F%99-295,아이폰 14 프로,아이폰 14 Pro 스페이스 블랙 128기가,128.0,서울특별시,금천구,가산동,스페이스 블랙,2025-11-03
