플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
당근마켓,vx2e4mgnu8d2,450000,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B014-%EC%98%90%EB%A1%9C%EC%9A%B0-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-vx2e4mgnu8d2/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032,아이폰 14,아이폰14 옐로우 판매합니다,,서울특별시,강남구,대치동,옐로우,2025-11-06
당근마켓,pg7v28y5d8rh,350000,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-256gb-pg7v28y5d8rh/?in=%ED%99%94%EC%96%91%EB%8F%99-72,아이폰 14,아이폰 14 256gb,256.0,서울특별시,광진구,화양동,,2025-11-06
당근마켓,m2ygwgo6caas,410000,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B014-128-%EC%8A%A4%ED%83%80%EB%9D%BC%EC%9D%B4%ED%8A%B8-%EC%83%81%ED%83%9C-%EC%99%84%EC%A0%84-%EA%B9%A8%EB%81%97%ED%95%B4%EC%9A%94-m2ygwgo6caas/?in=%EB%B4%89%EC%B2%9C%EB%8F%99-6058,아이폰 14,아이폰14 128 스타라이트 상태 완전 깨끗해요!,128.0,서울특별시,관악구,봉천동,,2025-11-06
당근마켓,818kgrjxewo3,360000,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14%EB%A0%88%EB%93%9C-128g-a%EA%B8%89-818kgrjxewo3/?in=%EA%B0%80%EC%82%B0%EB%8F%99-295,아이폰 14,아이폰 14레드 128g (A급),128.0,서울특별시,금천구,가산동,레드,2025-11-06
당근마켓,bixbaj5got4i,350000,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%EB%B8%94%EB%9E%99-256g-bixbaj5got4i/?in=%EB%8F%85%EC%82%B0%EB%8F%99-6070,아이폰 14,아이폰 14 블랙 256G,256.0,서울특별시,금천구,독산동,,2025-11-06
당근마켓,8jeesrdhnqpd,250000,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%99%94%EC%9D%B4%ED%8A%B8-128-8jeesrdhnqpd/?in=%EA%B3%A0%EC%B2%99%EB%8F%99-6063,아이폰 14,아이폰 14 화이트 128,128.0,서울특별시,구로구,고척동,스타라이트,2025-11-06
당근마켓,pugdi5gkiov6,350000,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%EB%B8%94%EB%A3%A8-128gb-pugdi5gkiov6/?in=%ED%99%94%EA%B3%A1%EB%8F%99-6057,아이폰 14,아이폰 14 블루 128GB,128.0,서울특별시,강서구,화곡동,블루,2025-11-06
