플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
당근마켓,1kyj5hyevhiu,750000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B016-128gb-%ED%99%94%EC%9D%B4%ED%8A%B8-sss%EA%B8%89-1kyj5hyevhiu/?in=%EC%B2%9C%ED%98%B8%EB%8F%99-6044,아이폰 16,아이폰16 128GB 화이트 Sss급,128.0,서울특별시,강동구,천호동,화이트,2025-11-06
당근마켓,pn12jxgruzz1,800000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-16-%ED%99%94%EC%9D%B4%ED%8A%B8-256g-100-%EB%B0%B0%ED%84%B0%EB%A6%AC-pn12jxgruzz1/?in=%EB%8F%88%EC%95%94%EB%8F%99-6146,아이폰 16,아이폰 16 화이트 256G 100% 배터리,256.0,서울특별시,성북구,돈암동,화이트,2025-11-06
당근마켓,8qgncvz2tugi,900000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-16-%ED%95%91%ED%81%AC-256-8qgncvz2tugi/?in=%EB%8F%85%EC%82%B0%EB%8F%99-6070,아이폰 16,아이폰 16 핑크 256,256.0,서울특별시,금천구,독산동,핑크 ,2025-11-06
당근마켓,3gt5gj3rwuom,680000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B016-128g-%EC%95%84%EC%BF%A0%EC%95%84%EB%A7%88%EB%A6%B0-%EA%B3%B5%EA%B8%B0%EA%B3%84-3gt5gj3rwuom/?in=%EA%B5%AC%EB%A1%9C%EB%8F%99-6064,아이폰 16,아이폰16 128g 아쿠아마린 공기계,128.0,서울특별시,구로구,구로동,아쿠아마린,2025-11-06
당근마켓,zru1xfkvk9pi,850000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-16-%EC%9A%B8%ED%8A%B8%EB%9D%BC%EB%A7%88%EB%A6%B0-256%EA%B8%B0%EA%B0%80-6%EA%B0%9C%EC%9B%94-%EC%82%AC%EC%9A%A9-zru1xfkvk9pi/?in=%ED%99%94%EA%B3%A1%EB%8F%99-6057,아이폰 16,아이폰 16 울트라마린 256기가 6개월 사용,256.0,서울특별시,강서구,화곡동,울트라마린,2025-11-06
