플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
당근마켓,g3scdfcsuenv,700000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4-%EB%B8%94%EB%9E%99-256%EA%B8%B0%EA%B0%80-g3scdfcsuenv/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035,아이폰 14 프로,아이폰 14 Pro 스페이스 블랙 256기가,256.0,서울특별시,강남구,역삼동,스페이스 블랙,2025-10-24
당근마켓,chb6u1yaj7ih,1038000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B014-pro-256gb-%EA%B3%A8%EB%93%9C-chb6u1yaj7ih/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035,아이폰 14 프로,아이폰14 Pro 256GB 골드,256.0,서울특별시,강남구,역삼동,골드,2025-10-24
당근마켓,i9ia8me18ru2,500000.0,https://www.daangn.com/kr/buy-sell/%EA%B8%89%EC%B2%98-%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-256gb-%EB%B8%94%EB%9E%99-%ED%8C%90%EB%A7%A4-i9ia8me18ru2/?in=%EB%B0%98%ED%8F%AC%EB%8F%99-6126,아이폰 14 프로,급처) 아이폰 14 pro 256gb 블랙 판매,256.0,서울특별시,서초구,반포동,스페이스 블랙,2025-10-24
당근마켓,9ic9kienqgn8,602000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-256gb-%EB%94%A5%ED%8D%BC%ED%94%8C-9ic9kienqgn8/?in=%EB%AA%85%EC%9D%BC%EB%8F%99-6041,아이폰 14 프로,아이폰 14 Pro 256GB 딥퍼플,256.0,서울특별시,강동구,명일동,딥퍼플,2025-10-24
당근마켓,fphv5xc5zphs,600000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%84%EB%A1%9C-512gb-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4-%EB%B8%94%EB%9E%99-%EC%83%89%EC%83%81-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-fphv5xc5zphs/?in=%ED%99%94%EC%96%91%EB%8F%99-72,아이폰 14 프로,아이폰 14 프로 512GB 스페이스 블랙 색상 판매합니다📱,512.0,서울특별시,광진구,화양동,스페이스 블랙,2025-10-24
당근마켓,5qnazkfkcxs1,800000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B014%ED%94%84%EB%A1%9C-256%EA%B8%B0%EA%B0%80-5qnazkfkcxs1/?in=%ED%95%9C%EB%82%A8%EB%8F%99-50,아이폰 14 프로,아이폰14프로 256기가,256.0,서울특별시,용산구,한남동,,2025-10-24
당근마켓,4dah7uau9j6d,677000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EC%8B%A4%EB%B2%84-256-4dah7uau9j6d/?in=%EC%9D%B4%EB%AC%B8%EB%8F%99-6084,아이폰 14 프로,아이폰 14 PRO 실버 256,256.0,서울특별시,동대문구,이문동,실버,2025-10-24
당근마켓,rm5hpwezdjd8,680000.0,https://www.daangn.com/kr/buy-sell/s%EA%B8%89-%EC%95%84%EC%9D%B4%ED%8F%B0-14pro-%EC%8B%A4%EB%B2%84-%ED%99%94%EC%9D%B4%ED%8A%B8-256gb-rm5hpwezdjd8/?in=%EB%A9%B4%EB%AA%A9%EB%8F%99-6407,아이폰 14 프로,S급) 아이폰 14Pro 실버 화이트 256GB,256.0,서울특별시,중랑구,면목동,실버,2025-10-24
당근마켓,grudzibj4be3,637000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%ED%8D%BC%ED%94%8C-%EB%94%A5%ED%8D%BC%ED%94%8C-256g-grudzibj4be3/?in=%EB%8B%B9%EC%82%B0%EB%8F%99-6193,아이폰 14 프로,아이폰 14 Pro 퍼플 딥퍼플 256G,256.0,서울특별시,영등포구,당산동,딥퍼플,2025-10-24
당근마켓,9dtoxptm9n9y,675000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14%ED%94%84%EB%A1%9C-%EB%B8%94%EB%9E%99-128%EA%B8%B0%EA%B0%80-9dtoxptm9n9y/?in=%EC%8B%A0%EB%A6%BC%EB%8F%99-355,아이폰 14 프로,아이폰 14프로 블랙 128기가,128.0,서울특별시,관악구,신림동,스페이스 블랙,2025-10-24
