플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
당근마켓,49o5wqbb56hy,680000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-%EB%B8%94%EB%9E%99%ED%8B%B0%ED%83%80%EB%8A%84-49o5wqbb56hy/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035,아이폰 15 프로,아이폰 15 Pro 블랙티타늄,,서울특별시,강남구,역삼동,블랙티타늄,2025-11-04
당근마켓,1o4zjg6b9k5z,750000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15%ED%94%84%EB%A1%9C-128gb-%EC%8B%A4%EB%B2%84-a%EA%B8%89-1o4zjg6b9k5z/?in=%EC%84%9C%EC%B4%88%EB%8F%99-6128,아이폰 15 프로,아이폰 15프로 128GB 실버 A급,128.0,서울특별시,서초구,서초동,,2025-11-04
당근마켓,52wxpu4drmgp,650000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-%ED%99%94%EC%9D%B4%ED%8A%B8-%ED%8B%B0%ED%83%80%EB%8A%84-128gb-%ED%8C%94%EC%95%84%EC%9A%94-52wxpu4drmgp/?in=%EC%B2%9C%ED%98%B8%EB%8F%99-6044,아이폰 15 프로,아이폰 15 Pro 화이트 티타늄 128GB 팔아요!,128.0,서울특별시,강동구,천호동,화이트티타늄,2025-11-04
당근마켓,3zwy3n6nw6sj,850000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-512-%ED%99%94%EC%9D%B4%ED%8A%B8%ED%8B%B0%ED%83%80%EB%8A%84-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-3zwy3n6nw6sj/?in=%EC%9E%90%EC%96%91%EB%8F%99-6060,아이폰 15 프로,아이폰 15 pro 512 화이트티타늄 판매합니다.,512.0,서울특별시,광진구,자양동,화이트티타늄,2025-11-04
당근마켓,9t3aysr255wa,1000000.0,https://www.daangn.com/kr/buy-sell/%EB%A6%AC%ED%8D%BC%EB%B0%9B%EC%9D%80-%EC%95%84%EC%9D%B4%ED%8F%B0-15pro-512gb-%EC%83%88%ED%8F%B0-%EC%9E%90%EA%B8%89%EC%A0%9C-9t3aysr255wa/?in=%EC%84%B1%EC%88%98%EB%8F%991%EA%B0%80-6140,아이폰 15 프로,"리퍼받은 아이폰 15pro 512GB (새폰,자급제)",512.0,서울특별시,성동구,성수동1가,,2025-11-04
당근마켓,qc53wbn2vxs5,870000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15pro-%EB%84%A4%EC%B6%94%EB%9F%B4%ED%8B%B0%ED%83%80%EB%8A%84-512gb-qc53wbn2vxs5/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28,아이폰 15 프로,아이폰 15pro 네추럴티타늄 512gb,512.0,서울특별시,중구,신당동,,2025-11-04
당근마켓,ayoyt3xeifqw,850000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-128gb-%ED%99%94%EC%9D%B4%ED%8A%B8-%EB%A6%AC%ED%8D%BC-%EC%83%88%EC%A0%9C%ED%92%88-ayoyt3xeifqw/?in=%EB%85%B8%EB%9F%89%EC%A7%84%EB%8F%99-6088,아이폰 15 프로,아이폰 15 Pro 128GB 화이트 리퍼 새제품,128.0,서울특별시,동작구,노량진동,화이트티타늄,2025-11-04
당근마켓,s14si3jkahqw,830000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-%ED%94%84%EB%A1%9C-%EB%B8%94%EB%9E%99-256%EA%B8%B0%EA%B0%80-sss%EA%B8%89-%ED%8C%9D%EB%8B%88%EB%8B%A4-s14si3jkahqw/?in=%EA%B0%80%EC%82%B0%EB%8F%99-295,아이폰 15 프로,아이폰 15 프로 블랙 256기가 sss급 팝니다,256.0,서울특별시,금천구,가산동,블랙티타늄,2025-11-04
당근마켓,v3teutjkq9jb,750000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-%ED%94%84%EB%A1%9C-256-iphone-15-pro-256-v3teutjkq9jb/?in=%EA%B0%80%EC%82%B0%EB%8F%99-295,아이폰 15 프로,아이폰 15 프로 256 iPhone 15 pro 256,256.0,서울특별시,금천구,가산동,,2025-11-04
당근마켓,oq8wvpoda1ib,750000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15pro-128%EA%B8%B0%EA%B0%80-%ED%8C%9D%EB%8B%88%EB%8B%A4-oq8wvpoda1ib/?in=%EA%B0%80%EC%82%B0%EB%8F%99-295,아이폰 15 프로,아이폰 15Pro 128기가 팝니다.,128.0,서울특별시,금천구,가산동,,2025-11-04
