플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
당근마켓,r648gj52bn8e,820000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-%ED%94%84%EB%A1%9C-256-%ED%8B%B0%ED%83%80%EB%8A%84-%EA%B7%B8%EB%A0%88%EC%9D%B4-%ED%8C%9D%EB%8B%88%EB%8B%A4-r648gj52bn8e/?in=%EC%84%9C%EC%B4%88%EB%8F%99-6128,아이폰 15 프로,아이폰 15 프로 256 티타늄 그레이 팝니다,256.0,서울특별시,서초구,서초동,,2025-11-09
당근마켓,hc7ck37nqs4p,850000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15pro256g-s%EA%B8%89-%ED%8C%90%EB%A7%A4-%ED%95%A9%EB%8B%88%EB%8B%A4-hc7ck37nqs4p/?in=%ED%99%8D%EC%A0%9C%EB%8F%99-6125,아이폰 15 프로,아이폰 15pro256g s급 판매 합니다,256.0,서울특별시,서대문구,홍제동,,2025-11-09
당근마켓,hncnvg34z2qv,520000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-%EB%B8%94%EB%A3%A8-128gb-hncnvg34z2qv/?in=%EB%85%B8%EB%9F%89%EC%A7%84%EB%8F%99-6088,아이폰 15 프로,아이폰 15 블루 128GB,128.0,서울특별시,동작구,노량진동,블루티타늄,2025-11-09
당근마켓,rxbdxpsbw3vw,730000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B015%ED%94%84%EB%A1%9C-128%EA%B8%B0%EA%B0%80-rxbdxpsbw3vw/?in=%EC%8B%A0%EB%A6%BC%EB%8F%99-355,아이폰 15 프로,아이폰15프로 128기가,128.0,서울특별시,관악구,신림동,,2025-11-09
당근마켓,s95dxuibz7bp,780000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-%ED%99%94%EC%9D%B4%ED%8A%B8-%ED%8B%B0%ED%83%80%EB%8A%84-256gb-s95dxuibz7bp/?in=%EA%B5%AC%EB%A1%9C%EB%8F%99-6064,아이폰 15 프로,아이폰 15 Pro 화이트 티타늄 256GB,256.0,서울특별시,구로구,구로동,화이트티타늄,2025-11-09
당근마켓,iumfevp21kdx,700000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-%ED%94%84%EB%A1%9C-128gb-iumfevp21kdx/?in=%EB%AF%B8%EC%95%84%EB%8F%99-142,아이폰 15 프로,아이폰 15 프로 128GB,128.0,서울특별시,강북구,미아동,,2025-11-09
