플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
당근마켓,hoqz4tupbd3q,330000.0,https://www.daangn.com/kr/buy-sell/%EC%A0%95%ED%92%88-%ED%92%80%EB%B0%95%EC%8A%A4-%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-256gb-%EB%94%A5%ED%8D%BC%ED%94%8C-%EC%82%AC%EC%A7%84-%EA%B8%80%EB%82%B4%EC%9A%A9-%EA%BC%AD%EC%B0%B8%EA%B3%A0-hoqz4tupbd3q/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035,아이폰 14 프로,(정품) 풀박스 아이폰 14 Pro 256GB 딥퍼플 (사진&글내용 꼭참고),256.0,서울특별시,강남구,역삼동,딥퍼플,2025-11-09
당근마켓,4y6rwxvkxos4,620000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-256gb-%EB%94%A5-%ED%8D%BC%ED%94%8C-4y6rwxvkxos4/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035,아이폰 14 프로,아이폰 14 Pro 256GB 딥 퍼플,256.0,서울특별시,강남구,역삼동,딥퍼플,2025-11-09
당근마켓,fr3pcg45po69,640000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-512gb-fr3pcg45po69/?in=%EC%84%9C%EC%B4%88%EB%8F%99-6128,아이폰 14 프로,아이폰 14 Pro 512gb,512.0,서울특별시,서초구,서초동,,2025-11-09
당근마켓,6i8y9rjvsnkn,640000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-512-%EB%94%A5%ED%8D%BC%ED%94%8C-6i8y9rjvsnkn/?in=%EC%9E%A0%EC%8B%A4%EB%8F%99-6188,아이폰 14 프로,아이폰 14 Pro 512 딥퍼플,512.0,서울특별시,송파구,잠실동,딥퍼플,2025-11-09
당근마켓,mxz8dg9w4d8f,550000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%84%EB%A1%9C-128gb-%EB%94%A5%ED%8D%BC%ED%94%8C-%EB%AF%B8%EA%B5%AD%ED%8C%90-%EB%B0%B0%ED%84%B0%EB%A6%AC-100-mxz8dg9w4d8f/?in=%EC%9E%A0%EC%8B%A4%EB%8F%99-6188,아이폰 14 프로,아이폰 14 프로 128GB 딥퍼플 미국판 (배터리 100%),128.0,서울특별시,송파구,잠실동,딥퍼플,2025-11-09
당근마켓,8qg8jchkoi39,400000.0,https://www.daangn.com/kr/buy-sell/%EC%9E%AC%EC%9E%AC%EC%97%85-%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-256-%EB%94%A5%ED%8D%BC%ED%94%8C-%ED%8C%9D%EB%8B%88%EB%8B%A4-8qg8jchkoi39/?in=%ED%99%94%EC%96%91%EB%8F%99-72,아이폰 14 프로,재재업)아이폰 14 Pro 256 딥퍼플 팝니다,256.0,서울특별시,광진구,화양동,딥퍼플,2025-11-09
당근마켓,14opb82bxbnu,630000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B014%ED%94%84%EB%A1%9C-%EC%8B%A4%EB%B2%84-256-14opb82bxbnu/?in=%EC%84%9C%EA%B5%90%EB%8F%99-230,아이폰 14 프로,아이폰14프로 실버 256,256.0,서울특별시,마포구,서교동,실버,2025-11-09
당근마켓,76n87brmmv3n,630000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-256-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4-%EA%B7%B8%EB%A0%88%EC%9D%B4-76n87brmmv3n/?in=%EC%98%81%EB%93%B1%ED%8F%AC%EB%8F%99-307,아이폰 14 프로,아이폰 14 Pro 256 스페이스 그레이,256.0,서울특별시,영등포구,영등포동,,2025-11-09
당근마켓,yye6u7z1389p,590000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%84%EB%A1%9C-%ED%99%94%EC%9D%B4%ED%8A%B8-128-yye6u7z1389p/?in=%EB%85%B8%EB%9F%89%EC%A7%84%EB%8F%99-6088,아이폰 14 프로,아이폰 14 프로 화이트 128,128.0,서울특별시,동작구,노량진동,화이트 ,2025-11-09
당근마켓,9woe75w7ewqq,550000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4-%EB%B8%94%EB%9E%99-128gb-%ED%92%80%EB%B0%95-9woe75w7ewqq/?in=%EB%8F%85%EC%82%B0%EB%8F%99-6070,아이폰 14 프로,아이폰 14 Pro 스페이스 블랙 128GB 풀박,128.0,서울특별시,금천구,독산동,스페이스 블랙,2025-11-09
당근마켓,9uuztwkhj9ax,540000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14%ED%94%84%EB%A1%9C-256%EA%B8%B0%EA%B0%80-%EC%8B%A4%EB%B2%84-%EB%B0%B0%ED%84%B0%EB%A6%AC88-9uuztwkhj9ax/?in=%ED%99%94%EA%B3%A1%EB%8F%99-6057,아이폰 14 프로,아이폰 14프로 256기가 실버 배터리88,256.0,서울특별시,강서구,화곡동,실버,2025-11-09
당근마켓,fn298z9dqqpm,520000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%84%EB%A1%9C-%EB%94%A5%ED%8D%BC%ED%94%8C-128gb-fn298z9dqqpm/?in=%EC%83%81%EA%B3%84%EB%8F%99-6073,아이폰 14 프로,아이폰 14 프로 딥퍼플 128GB,128.0,서울특별시,노원구,상계동,딥퍼플,2025-11-09
당근마켓,bttwfk5r6rgg,540000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B014-pro-128gb-%EB%B8%94%EB%9E%99%EC%83%89%EC%83%81-bttwfk5r6rgg/?in=%EC%83%81%EA%B3%84%EB%8F%99-6073,아이폰 14 프로,아이폰14 Pro 128gb 블랙색상,128.0,서울특별시,노원구,상계동,스페이스 블랙,2025-11-09
