플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
당근마켓,dvfygfe9a9xn,490000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-%ED%95%91%ED%81%AC-128-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-dvfygfe9a9xn/?in=%EC%9E%A0%EC%8B%A4%EB%8F%99-6188,아이폰 15,"아이폰 15 핑크, 128 판매합니다",128.0,서울특별시,송파구,잠실동,핑크,2025-10-30
당근마켓,iqgik6ff58f6,470000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B015-128gb-%EB%B8%94%EB%9E%AB-iqgik6ff58f6/?in=%EC%8B%A0%EB%A6%BC%EB%8F%99-355,아이폰 15,아이폰15 128GB 블랫,128.0,서울특별시,관악구,신림동,블랙,2025-10-30
당근마켓,15vvq4fgdsnz,600000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-128gb-%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98-se2-44mm%ED%8C%94%EC%95%84%EC%9A%94-15vvq4fgdsnz/?in=%EC%8B%A0%EB%A6%BC%EB%8F%99-355,아이폰 15,아이폰 15 128GB 애플워치 SE2 44mm팔아요,128.0,서울특별시,관악구,신림동,,2025-10-30
당근마켓,vqwzg9n4xfxp,530000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-%ED%99%94%EC%9D%B4%ED%8A%B8-128%EA%B8%B0%EA%B0%80-%EB%B0%A7%EB%8D%B0%EB%A6%AC-90-vqwzg9n4xfxp/?in=%EA%B0%80%EC%82%B0%EB%8F%99-295,아이폰 15,아이폰 15 화이트 128기가 밧데리 90,128.0,서울특별시,금천구,가산동,화이트,2025-10-30
