플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
당근마켓,8odokhg7yuiz,630000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14%ED%94%84%EB%A1%9C-256%EA%B8%B0%EA%B0%80-8odokhg7yuiz/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035,아이폰 14 프로,아이폰 14프로 256기가,256.0,서울특별시,강남구,역삼동,,2025-10-26
당근마켓,i7nzydfims7u,610000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EB%94%A5-%ED%8D%BC%ED%94%8C-256gb-%ED%8C%9D%EB%8B%88%EB%8B%A4-i7nzydfims7u/?in=%EB%8C%80%EC%B9%98%EB%8F%99-6032,아이폰 14 프로,아이폰 14 Pro 딥 퍼플 256GB 팝니다,256.0,서울특별시,강남구,대치동,딥퍼플,2025-10-26
당근마켓,7or9zokupis1,320000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-128gb-%EB%94%A5-%ED%8D%BC%ED%94%8C-7or9zokupis1/?in=%EB%B0%98%ED%8F%AC%EB%8F%99-6126,아이폰 14 프로,아이폰 14 Pro 128GB 딥 퍼플,128.0,서울특별시,서초구,반포동,딥퍼플,2025-10-26
당근마켓,wb2cfm58p9a9,450000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14pro-128g-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4%EA%B7%B8%EB%A0%88%EC%9D%B4-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-wb2cfm58p9a9/?in=%EC%B2%9C%ED%98%B8%EB%8F%99-6044,아이폰 14 프로,아이폰 14pro 128G 스페이스그레이 판매합니다!,128.0,서울특별시,강동구,천호동,,2025-10-26
당근마켓,omnn6tagfznc,640000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-256gb-omnn6tagfznc/?in=%EC%A0%95%EB%A6%89%EB%8F%99-6179,아이폰 14 프로,아이폰 14 Pro 256GB,256.0,서울특별시,성북구,정릉동,,2025-10-26
당근마켓,p4c5mtugetmj,550000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%84%EB%A1%9C-128gb-p4c5mtugetmj/?in=%ED%99%8D%EC%A0%9C%EB%8F%99-6125,아이폰 14 프로,아이폰 14 프로 128GB,128.0,서울특별시,서대문구,홍제동,,2025-10-26
당근마켓,4ns1i1xuh6yd,550000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EB%94%A5-%ED%8D%BC%ED%94%8C-128gb-4ns1i1xuh6yd/?in=%EB%B4%89%EC%B2%9C%EB%8F%99-6058,아이폰 14 프로,아이폰 14 Pro 딥 퍼플 128GB,128.0,서울특별시,관악구,봉천동,딥퍼플,2025-10-26
당근마켓,ir61k54wnfp8,540000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14%ED%94%84%EB%A1%9C-%EB%B8%94%EB%9E%99-128%EA%B8%B0%EA%B0%80-%EB%B0%B0%ED%84%B0%EB%A6%AC-90-ir61k54wnfp8/?in=%EB%B4%89%EC%B2%9C%EB%8F%99-6058,아이폰 14 프로,아이폰 14프로 블랙 128기가 배터리 90,128.0,서울특별시,관악구,봉천동,스페이스 블랙,2025-10-26
당근마켓,5yfvd7ov5bzk,570000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B014pro-%EB%94%A5%ED%8D%BC%ED%94%8C-256%EA%B8%B0%EA%B0%80-5yfvd7ov5bzk/?in=%EB%8F%85%EC%82%B0%EB%8F%99-6070,아이폰 14 프로,아이폰14pro 딥퍼플 256기가,256.0,서울특별시,금천구,독산동,딥퍼플,2025-10-26
당근마켓,yyz214bddoyt,600000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%84%EB%A1%9C-%EB%94%A5%ED%8D%BC%ED%94%8C-256-yyz214bddoyt/?in=%EA%B3%A0%EC%B2%99%EB%8F%99-6063,아이폰 14 프로,아이폰 14 프로 딥퍼플 256,256.0,서울특별시,구로구,고척동,딥퍼플,2025-10-26
당근마켓,5rawwdmckt9e,550000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4-%EB%B8%94%EB%9E%99-128%EA%B8%B0%EA%B0%80-5rawwdmckt9e/?in=%ED%99%94%EA%B3%A1%EB%8F%99-6057,아이폰 14 프로,아이폰 14 Pro 스페이스 블랙 128기가,128.0,서울특별시,강서구,화곡동,스페이스 블랙,2025-10-26
당근마켓,n5go7g6iy6r8,850000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EB%94%A5%ED%8D%BC%ED%94%8C-128gb-a%EA%B8%89-%ED%92%80%EB%B0%95-n5go7g6iy6r8/?in=%EC%88%98%EC%9C%A0%EB%8F%99-6046,아이폰 14 프로,아이폰 14 Pro 딥퍼플 128GB A급 풀박,128.0,서울특별시,강북구,수유동,딥퍼플,2025-10-26
