플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
당근마켓,ekygeqt8e53q,800000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-%EB%B8%94%EB%9E%99-256gb-%EB%B0%B0%ED%84%B0%EB%A6%AC-90-%ED%8C%9D%EB%8B%88%EB%8B%A4-ekygeqt8e53q/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035,아이폰 15 프로,아이폰 15 Pro 블랙 256gb 배터리 90% 팝니다,256.0,서울특별시,강남구,역삼동,블랙티타늄,2025-10-21
당근마켓,n9yfobaxh1y7,781000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-%EB%82%B4%EC%B8%84%EB%9F%B4%ED%8B%B0%ED%83%80%EB%8A%84-128g-n9yfobaxh1y7/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035,아이폰 15 프로,아이폰 15 Pro 내츄럴티타늄 128G,128.0,서울특별시,강남구,역삼동,내추럴티타늄,2025-10-21
당근마켓,egfj8i7dyhbc,790000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-256gb-egfj8i7dyhbc/?in=%EC%84%9C%EC%B4%88%EB%8F%99-6128,아이폰 15 프로,아이폰 15 Pro 256gb,256.0,서울특별시,서초구,서초동,,2025-10-21
당근마켓,6gfi4n4hvwky,800000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15%ED%94%84%EB%A1%9C-256-6gfi4n4hvwky/?in=%EC%84%9C%EC%B4%88%EB%8F%99-6128,아이폰 15 프로,아이폰 15프로 256,256.0,서울특별시,서초구,서초동,,2025-10-21
당근마켓,8pss5z7oebms,846000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-512gb-%EB%B8%94%EB%9E%99-8pss5z7oebms/?in=%EB%B0%98%ED%8F%AC%EB%8F%99-6126,아이폰 15 프로,아이폰 15 Pro 512GB 블랙,512.0,서울특별시,서초구,반포동,블랙티타늄,2025-10-21
당근마켓,rpvg896w1h4n,680000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B015%ED%94%84%EB%A1%9C-128gb-%EC%9E%90%EA%B8%89%EC%A0%9C-%EA%B3%B5%EA%B8%B0%EA%B3%84-rpvg896w1h4n/?in=%EC%9E%A0%EC%8B%A4%EB%8F%99-6188,아이폰 15 프로,아이폰15프로 128gb 자급제 공기계,128.0,서울특별시,송파구,잠실동,,2025-10-21
당근마켓,gnhct1wg269f,830000.0,https://www.daangn.com/kr/buy-sell/%EA%B8%89%EC%B2%98-s%EA%B8%89-%EC%95%84%EC%9D%B4%ED%8F%B015pro-%EB%82%B4%EC%B6%94%EB%9F%B4%ED%8B%B0%ED%83%80%EB%8A%84-512%EA%B8%B0%EA%B0%80-%EC%A0%95%ED%92%88%EC%B6%A9%EC%A0%84%EC%84%A0-gnhct1wg269f/?in=%EC%B2%9C%ED%98%B8%EB%8F%99-6044,아이폰 15 프로,‼️급처‼️S급 아이폰15pro 내추럴티타늄 512기가 (+정품충전선),512.0,서울특별시,강동구,천호동,내추럴티타늄,2025-10-21
당근마켓,p7kz71k9bh7e,760000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15%ED%94%84%EB%A1%9C-256-%ED%99%94%EC%9D%B4%ED%8A%B8-p7kz71k9bh7e/?in=%ED%99%94%EC%96%91%EB%8F%99-72,아이폰 15 프로,아이폰 15프로 256 화이트,256.0,서울특별시,광진구,화양동,화이트티타늄,2025-10-21
당근마켓,mtmkcwihnvzu,740000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-%EC%8B%A4%EB%B2%84-128gb-%ED%92%80%EB%B0%95%EC%8A%A4-mtmkcwihnvzu/?in=%EC%9E%90%EC%96%91%EB%8F%99-6060,아이폰 15 프로,아이폰 15 Pro 실버 128GB 풀박스,128.0,서울특별시,광진구,자양동,,2025-10-21
당근마켓,ypp5t3fmitw4,500000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15%ED%94%84%EB%A1%9C-ypp5t3fmitw4/?in=%ED%96%89%EB%8B%B9%EB%8F%99-6143,아이폰 15 프로,아이폰 15프로,,서울특별시,성동구,행당동,,2025-10-21
당근마켓,qt8szktk84jz,800000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B015-%EB%B8%94%EB%A3%A8-256-%ED%8C%9D%EB%8B%88%EB%8B%A4-qt8szktk84jz/?in=%EC%84%9C%EA%B5%90%EB%8F%99-230,아이폰 15 프로,아이폰15 블루 256 팝니다,256.0,서울특별시,마포구,서교동,블루티타늄,2025-10-21
당근마켓,ps3qaffay1dn,650000.0,https://www.daangn.com/kr/buy-sell/%EC%A0%95%EC%83%81%ED%95%B4%EC%A7%80-%EC%95%84%EC%9D%B4%ED%8F%B0-15pro-128-%ED%8C%9D%EB%8B%88%EB%8B%A4-ps3qaffay1dn/?in=%EB%85%B8%EB%9F%89%EC%A7%84%EB%8F%99-6088,아이폰 15 프로,정상해지 아이폰 15PRO 128 팝니다,128.0,서울특별시,동작구,노량진동,,2025-10-21
당근마켓,65378tcenmye,830000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-%EB%B8%94%EB%9E%99-%ED%8B%B0%ED%83%80%EB%8A%84-256gb-65378tcenmye/?in=%EC%8B%A0%EB%A6%BC%EB%8F%99-355,아이폰 15 프로,아이폰 15 Pro 블랙 티타늄 256Gb,256.0,서울특별시,관악구,신림동,블랙티타늄,2025-10-21
당근마켓,cwfg6144gx2k,930000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B015pro-%EB%B8%94%EB%9E%99-256-%EC%95%A0%EC%BC%80%ED%94%8C-%EB%A6%AC%ED%8D%BC-%EB%AF%B8%EC%82%AC%EC%9A%A9-cwfg6144gx2k/?in=%EC%8B%A0%EB%A6%BC%EB%8F%99-355,아이폰 15 프로,아이폰15Pro 블랙 256 애케플 리퍼 미사용,256.0,서울특별시,관악구,신림동,블랙티타늄,2025-10-21
당근마켓,rzy3trcwg3iz,890000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-%ED%99%94%EC%9D%B4%ED%8A%B8-%EC%8B%A4%EB%B2%84-256-%EC%95%A0%EC%BC%80%ED%94%8C-26%EB%85%84-4%EC%9B%94-rzy3trcwg3iz/?in=%EB%B4%89%EC%B2%9C%EB%8F%99-6058,아이폰 15 프로,아이폰 15 Pro 화이트 실버 256 애케플 26년 4월,256.0,서울특별시,관악구,봉천동,화이트티타늄,2025-10-21
당근마켓,qvbjghyq89bn,830000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15%ED%94%84%EB%A1%9C-256g-%ED%92%80%EB%B0%95%EC%8A%A4-%EC%B6%A9%EC%A0%84%EC%84%A0-%EB%AF%B8%EC%82%AC%EC%9A%A9-qvbjghyq89bn/?in=%EB%8F%85%EC%82%B0%EB%8F%99-6070,아이폰 15 프로,아이폰 15프로 256G 풀박스(충전선 미사용),256.0,서울특별시,금천구,독산동,,2025-10-21
당근마켓,yn6rfvszkbc6,800000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15%ED%94%84%EB%A1%9C-256gb-%ED%8C%9D%EB%8B%88%EB%8B%A4-%EC%95%A0%EC%BC%80%ED%94%8C%EC%A0%9C%ED%92%88-yn6rfvszkbc6/?in=%EB%8F%85%EC%82%B0%EB%8F%99-6070,아이폰 15 프로,아이폰 15프로 256GB 팝니다! 애케플제품,256.0,서울특별시,금천구,독산동,,2025-10-21
당근마켓,57m7k1fija69,680000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-%ED%94%84%EB%A1%9C-%ED%99%94%EC%9D%B4%ED%8A%B8%ED%8B%B0%ED%83%80%EB%8A%84-128gb-%ED%8C%94%EC%95%84%EC%9A%94-57m7k1fija69/?in=%EA%B3%A0%EC%B2%99%EB%8F%99-6063,아이폰 15 프로,아이폰 15 프로 화이트티타늄 128GB 팔아요,128.0,서울특별시,구로구,고척동,화이트티타늄,2025-10-21
