플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
당근마켓,17537a6p8eaw,820000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-%ED%94%84%EB%A1%9C-256%EA%B8%B0%EA%B0%80-%EB%82%B4%EC%B6%94%EB%9F%B4%ED%8B%B0%ED%83%80%EB%8A%84-s%EA%B8%89-%ED%8C%9D%EB%8B%88%EB%8B%A4-17537a6p8eaw/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035,아이폰 15 프로,아이폰 15 프로 256기가 내추럴티타늄 S급 팝니다,256.0,서울특별시,강남구,역삼동,내추럴티타늄,2025-10-22
당근마켓,w5pfx9a1eiz7,1000000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15pro-%EC%8B%A4%EB%B2%84-1%ED%85%8C%EB%9D%BC-w5pfx9a1eiz7/?in=%EC%B2%9C%ED%98%B8%EB%8F%99-6044,아이폰 15 프로,아이폰 15Pro 실버 1테라,1024.0,서울특별시,강동구,천호동,,2025-10-22
당근마켓,n7mgsrgoead7,900000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-%EB%82%B4%EC%B6%94%EB%9F%B4-%ED%8B%B0%ED%83%80%EB%8A%84-%EB%AF%B8%EA%B5%AD%ED%8C%90-n7mgsrgoead7/?in=%ED%95%9C%EB%82%A8%EB%8F%99-50,아이폰 15 프로,아이폰 15 Pro 내추럴 티타늄 (미국판),,서울특별시,용산구,한남동,내추럴티타늄,2025-10-22
당근마켓,tvxuhywtyi6f,680000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15pro-128gb-%ED%92%80%EB%B0%95-%ED%8C%9D%EB%8B%88%EB%8B%A4-tvxuhywtyi6f/?in=%ED%95%9C%EB%82%A8%EB%8F%99-50,아이폰 15 프로,아이폰 15pro 128gb 풀박 팝니다,128.0,서울특별시,용산구,한남동,,2025-10-22
당근마켓,6ea4qr4a7cyr,800000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B015%ED%94%84%EB%A1%9C-%EB%84%A4%EC%B8%84%EB%9F%B4%ED%8B%B0%ED%83%80%EB%8A%84-256gb-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-6ea4qr4a7cyr/?in=%ED%99%A9%ED%95%99%EB%8F%99-34,아이폰 15 프로,아이폰15프로 네츄럴티타늄 256gb 판매합니다.,256.0,서울특별시,중구,황학동,내추럴티타늄,2025-10-22
당근마켓,jbap4i2e48fz,850000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-%ED%99%94%EC%9D%B4%ED%8A%B8%ED%8B%B0%ED%83%80%EB%8A%84-jbap4i2e48fz/?in=%EC%83%81%EB%B4%89%EB%8F%99-6409,아이폰 15 프로,아이폰 15 Pro 화이트티타늄,,서울특별시,중랑구,상봉동,화이트티타늄,2025-10-22
당근마켓,umgvgan37oy7,820000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-%ED%94%84%EB%A1%9C-256gb-%ED%8B%B0%ED%83%80%EB%8A%84-%EB%B8%94%EB%9E%99-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-umgvgan37oy7/?in=%EC%83%81%EB%B4%89%EB%8F%99-6409,아이폰 15 프로,아이폰 15 프로 256GB 티타늄 블랙 판매합니다,256.0,서울특별시,중랑구,상봉동,블랙티타늄,2025-10-22
당근마켓,r64t9vvh2zw5,678000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B015%ED%94%84%EB%A1%9C-%ED%99%94%EC%9D%B4%ED%8A%B8-r64t9vvh2zw5/?in=%EB%B6%88%EA%B4%91%EB%8F%99-6255,아이폰 15 프로,아이폰15프로 화이트,,서울특별시,은평구,불광동,화이트티타늄,2025-10-22
당근마켓,e5v22rfv48mv,830000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-%ED%94%84%EB%A1%9C-%EB%84%A4%EC%B8%84%EB%9F%B4%ED%8B%B0%ED%83%80%EB%8A%84-512-%EC%B9%B4%EB%A9%94%EB%9D%BC-%EB%AC%B4%EC%9D%8C-%ED%92%80%EB%B0%95-e5v22rfv48mv/?in=%ED%95%A9%EC%A0%95%EB%8F%99-231,아이폰 15 프로,아이폰 15 프로 네츄럴티타늄 512 (카메라 무음) 풀박,512.0,서울특별시,마포구,합정동,내추럴티타늄,2025-10-22
당근마켓,s2qcwydtywmb,830000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-%ED%94%84%EB%A1%9C-%EB%B8%94%EB%A3%A8-s2qcwydtywmb/?in=%EC%8B%A0%EB%A6%BC%EB%8F%99-355,아이폰 15 프로,아이폰 15 프로 블루,,서울특별시,관악구,신림동,블루티타늄,2025-10-22
