플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
당근마켓,uktjxe97h7wv,550000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-%EB%B8%94%EB%9E%99-128gb-s%EA%B8%89-%ED%8C%90%EB%A7%A4-uktjxe97h7wv/?in=%EC%8B%A0%EC%B2%9C%EB%8F%99-6187,아이폰 15,아이폰 15 블랙 128GB S급 판매,128.0,서울특별시,송파구,신천동,블랙,2025-11-07
당근마켓,11hpke5j9d37,500000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-%EB%B8%94%EB%A3%A8-128gb-%EC%83%81%ED%83%9C%EC%A2%8B%EC%9D%8C-11hpke5j9d37/?in=%EC%9D%91%EC%95%94%EB%8F%99-6257,아이폰 15,아이폰 15 블루 128GB (상태좋음),128.0,서울특별시,은평구,응암동,블루,2025-11-07
당근마켓,j17aoa2z25by,620000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-%EB%B8%94%EB%A3%A8-256gb-%EC%9E%90%EA%B8%89%EC%A0%9C-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-j17aoa2z25by/?in=%ED%95%A9%EC%A0%95%EB%8F%99-231,아이폰 15,아이폰 15 블루 256GB (자급제) 판매합니다.,256.0,서울특별시,마포구,합정동,블루,2025-11-07
당근마켓,4pjsctzpo8zy,738000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-256gb-%EB%B0%B0%ED%84%B0%EB%A6%AC-100-%EA%B5%90%EC%B2%B4x-s%EA%B8%89-%ED%8C%9D%EB%8B%88%EB%8B%A4-4pjsctzpo8zy/?in=%EC%8B%A0%EC%9B%94%EB%8F%99-6191,아이폰 15,아이폰 15 256GB 배터리 100% 교체x S급 팝니다,256.0,서울특별시,양천구,신월동,,2025-11-07
당근마켓,7sf5gasg3y75,250000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B015-128%EA%B8%B0%EA%B0%80-%ED%8C%8C%EC%86%90%EC%B9%A8%EC%88%98%ED%8F%B0-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-7sf5gasg3y75/?in=%ED%99%94%EA%B3%A1%EB%8F%99-6057,아이폰 15,아이폰15 128기가 파손침수폰 판매합니다,128.0,서울특별시,강서구,화곡동,,2025-11-07
당근마켓,8mm1xhyxkwqk,500000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B015-%ED%95%91%ED%81%AC-128%EA%B8%B0%EA%B0%80-8mm1xhyxkwqk/?in=%EA%B3%B5%EB%A6%89%EB%8F%99-6072,아이폰 15,아이폰15 핑크 128기가,128.0,서울특별시,노원구,공릉동,핑크,2025-11-07
당근마켓,rqo67ewbywq9,560000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-%ED%95%91%ED%81%AC-128gb-%ED%8C%90%EB%A7%A4-rqo67ewbywq9/?in=%EA%B3%B5%EB%A6%89%EB%8F%99-6072,아이폰 15,아이폰 15 핑크 128GB 판매,128.0,서울특별시,노원구,공릉동,핑크,2025-11-07
당근마켓,jzica7hstzss,400000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B015-128%EA%B8%B0%EA%B0%80-%ED%8C%94%EC%95%84%EC%9A%94-jzica7hstzss/?in=%EB%AF%B8%EC%95%84%EB%8F%99-142,아이폰 15,아이폰15 128기가 팔아요,128.0,서울특별시,강북구,미아동,,2025-11-07
