플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
당근마켓,nbjj4of7gf2p,950000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B016%ED%94%84%EB%A1%9C-128-%ED%99%94%EC%9D%B4%ED%8A%B8-%ED%8C%90%EB%A7%A4-nbjj4of7gf2p/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035,아이폰 16 프로,아이폰16프로 128 화이트 판매,128.0,서울특별시,강남구,역삼동,화이트티타늄,2025-11-06
당근마켓,3wss87sccmi1,1190000.0,https://www.daangn.com/kr/buy-sell/%EC%95%A0%EC%BC%80%ED%94%8C-%EC%95%A0%ED%94%8C-%EC%BC%80%EC%96%B4-%EC%95%84%EC%9D%B4%ED%8F%B0-16-%ED%94%84%EB%A1%9C-256gb-%ED%8B%B0%ED%83%80%EB%8A%84-%EB%B8%94%EB%9E%99-%ED%8C%90%EB%A7%A4-3wss87sccmi1/?in=%EC%84%9C%EC%B4%88%EB%8F%99-6128,아이폰 16 프로,애케플 애플 케어 아이폰 16 프로 256GB 티타늄 블랙 판매,256.0,서울특별시,서초구,서초동,블랙티타늄,2025-11-06
당근마켓,jm76qigpgt2v,1100000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B016-%ED%94%84%EB%A1%9C-256%EA%B8%B0%EA%B0%80-%EB%B8%94%EB%9E%99-%ED%99%8D%EC%BD%A9%ED%8C%90-%EB%AC%B4%EC%9D%8C%EC%B9%B4%EB%A9%94%EB%9D%BC-%ED%92%80%EB%B0%95-%ED%8C%90%EB%A7%A4-jm76qigpgt2v/?in=%EC%84%9C%EC%B4%88%EB%8F%99-6128,아이폰 16 프로,아이폰16 프로 256기가 블랙(홍콩판 무음카메라) 풀박 판매,256.0,서울특별시,서초구,서초동,블랙티타늄,2025-11-06
당근마켓,njssa6ccdru3,1000000.0,https://www.daangn.com/kr/buy-sell/s%EA%B8%89-%EC%95%84%EC%9D%B4%ED%8F%B0-16-pro-512%EB%8D%B0%EC%A0%80%ED%8A%B8-njssa6ccdru3/?in=%EB%B0%98%ED%8F%AC%EB%8F%99-6126,아이폰 16 프로,S급 아이폰 16 Pro 512데저트,512.0,서울특별시,서초구,반포동,데저트티타늄,2025-11-06
당근마켓,q882bhpwwjsd,1000000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-16-pro-%EB%8D%B0%EC%A0%80%ED%8A%B8-%ED%8B%B0%ED%83%80%EB%8A%84-s%EA%B8%89-%ED%8C%90%EB%A7%A4-q882bhpwwjsd/?in=%EC%B2%9C%ED%98%B8%EB%8F%99-6044,아이폰 16 프로,아이폰 16 Pro (데저트 티타늄) S급 판매,,서울특별시,강동구,천호동,데저트티타늄,2025-11-06
당근마켓,ahxghtx5zxf4,1190000.0,https://www.daangn.com/kr/buy-sell/%EC%95%A0%EC%BC%80%ED%94%8C-%EC%95%A0%ED%94%8C-%EC%BC%80%EC%96%B4-%EC%95%84%EC%9D%B4%ED%8F%B0-16-%ED%94%84%EB%A1%9C-256gb-%EB%B8%94%EB%9E%99-%ED%8B%B0%ED%83%80%EB%8A%84-%EB%B8%94%EB%9E%99-%ED%8C%90%EB%A7%A4-ahxghtx5zxf4/?in=%ED%96%89%EB%8B%B9%EB%8F%99-6143,아이폰 16 프로,애케플 애플 케어 아이폰 16 프로 256GB 블랙 티타늄 블랙 판매,256.0,서울특별시,성동구,행당동,블랙티타늄,2025-11-06
당근마켓,duwgtkiusus5,1000000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-16%ED%94%84%EB%A1%9C-256%EA%B8%B0%EA%B0%80-duwgtkiusus5/?in=%ED%99%A9%ED%95%99%EB%8F%99-34,아이폰 16 프로,아이폰 16프로 256기가,256.0,서울특별시,중구,황학동,,2025-11-06
당근마켓,q2nji469mkva,1000000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-16-pro-256%EA%B8%B0%EA%B0%80-%EB%8D%B0%EC%A0%80%ED%8A%B8-%ED%8B%B0%EB%82%98%EB%88%94-%ED%8C%9D%EB%8B%88%EB%8B%A4-q2nji469mkva/?in=%EC%9D%B4%EB%AC%B8%EB%8F%99-6084,아이폰 16 프로,아이폰 16 Pro 256기가 데저트 티나눔 팝니다,256.0,서울특별시,동대문구,이문동,데저트티타늄,2025-11-06
당근마켓,wtby3ee1fc5d,1100000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-16-pro-256-%ED%8C%90%EB%A7%A4%ED%95%A9%EB%8B%88%EB%8B%A4-wtby3ee1fc5d/?in=%ED%95%A9%EC%A0%95%EB%8F%99-231,아이폰 16 프로,아이폰 16 Pro 256 판매합니다,256.0,서울특별시,마포구,합정동,,2025-11-06
당근마켓,my4jsfuu3onk,1050000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B016%ED%94%84%EB%A1%9C-256gb-%ED%92%80%EB%B0%95%EC%8A%A4-s%EA%B8%89-%ED%8C%90%EB%A7%A4-my4jsfuu3onk/?in=%EB%B4%89%EC%B2%9C%EB%8F%99-6058,아이폰 16 프로,아이폰16프로 256GB 풀박스 S급 판매,256.0,서울특별시,관악구,봉천동,,2025-11-06
당근마켓,z4takg8ybei4,1100000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-16-pro-%ED%99%94%EC%9D%B4%ED%8A%B8-256gb-z4takg8ybei4/?in=%EA%B5%AC%EB%A1%9C%EB%8F%99-6064,아이폰 16 프로,아이폰 16 Pro 화이트 256GB,256.0,서울특별시,구로구,구로동,화이트티타늄,2025-11-06
당근마켓,cfabmvz9k4vb,950000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-16-pro-%EB%8D%B0%EC%A0%80%ED%8A%B8%ED%8B%B0%ED%83%80%EB%8A%84-128%EA%B8%B0%EA%B0%80-%ED%92%80%EB%B0%95%EC%8A%A4-cfabmvz9k4vb/?in=%EC%88%98%EC%9C%A0%EB%8F%99-6046,아이폰 16 프로,아이폰 16 Pro 데저트티타늄 128기가 풀박스,128.0,서울특별시,강북구,수유동,데저트티타늄,2025-11-06
