플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
당근마켓,yaqzajivzn5w,550000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14pro-128gb-yaqzajivzn5w/?in=%EC%9E%A0%EC%8B%A4%EB%8F%99-6188,아이폰 14 프로,아이폰 14pro 128GB,128.0,서울특별시,송파구,잠실동,,2025-10-25
당근마켓,ixxh7aev2njb,550000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-256gb-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4-%EB%B8%94%EB%9E%99-ixxh7aev2njb/?in=%EC%B2%9C%ED%98%B8%EB%8F%99-6044,아이폰 14 프로,아이폰 14 Pro 256GB 스페이스 블랙,256.0,서울특별시,강동구,천호동,스페이스 블랙,2025-10-25
당근마켓,dsitwb5sp5kr,650000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EB%94%A5%ED%8D%BC%ED%94%8C-256gb-dsitwb5sp5kr/?in=%ED%99%94%EC%96%91%EB%8F%99-72,아이폰 14 프로,아이폰 14 Pro 딥퍼플 256GB,256.0,서울특별시,광진구,화양동,딥퍼플,2025-10-25
당근마켓,kkwp7pgbczfz,670000.0,https://www.daangn.com/kr/buy-sell/a%EA%B8%89-%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EC%8B%A4%EB%B2%84-256g-kkwp7pgbczfz/?in=%EC%8B%A0%EB%8B%B9%EB%8F%99-28,아이폰 14 프로,[A급] 아이폰 14 Pro 실버 256g,256.0,서울특별시,중구,신당동,실버,2025-10-25
당근마켓,kzcf4izd2mcu,400000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EB%94%A5%ED%8D%BC%ED%94%8C-128-kzcf4izd2mcu/?in=%EC%9E%A5%EC%95%88%EB%8F%99-6085,아이폰 14 프로,아이폰 14 Pro 딥퍼플 128,128.0,서울특별시,동대문구,장안동,딥퍼플,2025-10-25
당근마켓,8g442io1jcvm,600000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14pro-256gb-%ED%95%98%EC%9E%90-x-8g442io1jcvm/?in=%EC%9D%91%EC%95%94%EB%8F%99-6257,아이폰 14 프로,아이폰 14pro 256GB 하자 X,256.0,서울특별시,은평구,응암동,,2025-10-25
당근마켓,czjw4dizqi9s,640000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-%EA%B3%A8%EB%93%9C-czjw4dizqi9s/?in=%EC%84%9C%EA%B5%90%EB%8F%99-230,아이폰 14 프로,아이폰 14 Pro 골드,,서울특별시,마포구,서교동,골드,2025-10-25
당근마켓,xmcbomkb2yip,700000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B014-pro-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4%EB%B8%94%EB%9E%99-256gb-xmcbomkb2yip/?in=%EC%82%AC%EB%8B%B9%EB%8F%99-6091,아이폰 14 프로,아이폰14 Pro 스페이스블랙 256GB,256.0,서울특별시,동작구,사당동,스페이스 블랙,2025-10-25
당근마켓,oh7meihi8ewf,540000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-pro-128-%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4%EB%B8%94%EB%9E%99-oh7meihi8ewf/?in=%EC%8B%A0%EB%A6%BC%EB%8F%99-355,아이폰 14 프로,아이폰 14 Pro 128 스페이스블랙,128.0,서울특별시,관악구,신림동,스페이스 블랙,2025-10-25
당근마켓,6k5gq169stbb,630000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14-%ED%94%84%EB%A1%9C-%EC%8B%A4%EB%B2%84-256-6k5gq169stbb/?in=%EB%B4%89%EC%B2%9C%EB%8F%99-6058,아이폰 14 프로,아이폰 14 프로 실버 256,256.0,서울특별시,관악구,봉천동,실버,2025-10-25
