플랫폼명,게시글_ID,가격,URL,모델명,제목,용량,시도,시군구,동읍면,색상,작성일
당근마켓,kfs1htb2xifz,850000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-%EB%84%A4%EC%B6%94%EB%9F%B4%ED%8B%B0%ED%83%80%EB%8A%84-256gb-sss%EA%B8%89-25%EB%85%84-10%EC%9B%94-%EC%B5%9C%EC%B4%88%EC%82%AC%EC%9A%A9-kfs1htb2xifz/?in=%EC%97%AD%EC%82%BC%EB%8F%99-6035,아이폰 15 프로,아이폰 15 Pro 네추럴티타늄 256GB SSS급 25년 10월 최초사용,256.0,서울특별시,강남구,역삼동,내추럴티타늄,2025-11-05
당근마켓,bejm472nh93d,815000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-%ED%94%84%EB%A1%9C-%ED%99%94%EC%9D%B4%ED%8A%B8-%ED%8B%B0%ED%83%80%EB%8A%84-%EC%8B%A4%EB%B2%84-256-%EC%9E%90%EA%B8%89%EC%A0%9C-bejm472nh93d/?in=%EC%9E%A5%EC%95%88%EB%8F%99-6085,아이폰 15 프로,아이폰 15 pro 프로 화이트 티타늄 실버 256 (자급제),256.0,서울특별시,동대문구,장안동,화이트티타늄,2025-11-05
당근마켓,qbhfppsad2xu,910000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-512-%EB%82%B4%EC%B8%84%EB%9F%B4%ED%8B%B0%ED%83%80%EB%8A%84-qbhfppsad2xu/?in=%EC%9E%A5%EC%95%88%EB%8F%99-6085,아이폰 15 프로,아이폰 15 Pro 512 내츄럴티타늄,512.0,서울특별시,동대문구,장안동,내추럴티타늄,2025-11-05
당근마켓,f9cvpv28pet1,770000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-%EB%B8%94%EB%A3%A8-%EC%83%89%EC%83%81-512%EA%B8%B0%EA%B0%80-%EC%9A%A9%EB%9F%89-f9cvpv28pet1/?in=%EB%B6%88%EA%B4%91%EB%8F%99-6255,아이폰 15 프로,아이폰 15 블루 색상 512기가 용량,512.0,서울특별시,은평구,불광동,블루티타늄,2025-11-05
당근마켓,85x56rmpv7ot,710000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15%ED%94%84%EB%A1%9C-%EB%AF%B8%EA%B5%AD%EC%A0%95%EB%B0%9C-128g-%EC%B9%B4%EB%A9%94%EB%9D%BC%EB%AC%B4%EC%9D%8C-85x56rmpv7ot/?in=%EC%9D%91%EC%95%94%EB%8F%99-6257,아이폰 15 프로,아이폰 15프로 미국정발 128G 카메라무음,128.0,서울특별시,은평구,응암동,,2025-11-05
당근마켓,uu95u64bhffz,850000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-pro-%EB%84%A4%EC%B6%94%EB%9F%B4-%ED%8B%B0%ED%83%80%EB%8A%84-256gb-uu95u64bhffz/?in=%EC%8B%A0%EB%A6%BC%EB%8F%99-355,아이폰 15 프로,아이폰 15 Pro 네추럴 티타늄 256GB,256.0,서울특별시,관악구,신림동,내추럴티타늄,2025-11-05
당근마켓,o3vsn9anvr59,700000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B015%ED%94%84%EB%A1%9C-128-%EB%B8%94%EB%A3%A8-o3vsn9anvr59/?in=%EB%B4%89%EC%B2%9C%EB%8F%99-6058,아이폰 15 프로,아이폰15프로 128 블루,128.0,서울특별시,관악구,봉천동,블루티타늄,2025-11-05
당근마켓,dh31kprrjofe,760000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15-%ED%94%84%EB%A1%9C-%EB%84%A4%EC%B6%94%EB%9F%B4%ED%8B%B0%ED%83%80%EB%8A%84-128g-%ED%8C%9D%EB%8B%88%EB%8B%A4-dh31kprrjofe/?in=%EB%B4%89%EC%B2%9C%EB%8F%99-6058,아이폰 15 프로,아이폰 15 프로 네추럴티타늄 128g 팝니다,128.0,서울특별시,관악구,봉천동,내추럴티타늄,2025-11-05
당근마켓,jdsckq1engs9,850000.0,https://www.daangn.com/kr/buy-sell/%ED%8A%B9s%EA%B8%89-%EC%95%84%EC%9D%B4%ED%8F%B0-15%ED%94%84%EB%A1%9C-256gb-jdsckq1engs9/?in=%EB%AA%A9%EB%8F%99-6190,아이폰 15 프로,(특s급) 아이폰 15프로 256GB,256.0,서울특별시,양천구,목동,,2025-11-05
당근마켓,86jwbn9yzp62,900000.0,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-15%ED%94%84%EB%A1%9C-256-%EC%95%A0%ED%94%8C%EC%BC%80%EC%96%B4-%ED%94%8C%EB%9F%AC%EC%8A%A4-%EB%A6%AC%ED%8D%BC%ED%8F%B0-86jwbn9yzp62/?in=%ED%99%94%EA%B3%A1%EB%8F%99-6057,아이폰 15 프로,아이폰 15프로 256 애플케어 플러스 리퍼폰,256.0,서울특별시,강서구,화곡동,,2025-11-05
